"Land";"Thüringen"
"Kreis";"Alle"
"";""
"Regionale Ebene";"Kreise"
"Gebietsstand";"Juni 2023"
"Berichtsmonat";"Juni 2023"
"Datenstand";"Januar 2024"
"Hinweise";"In den Pendlerangaben sind nur regional zuordenbare Fälle enthalten Regionen, deren Pendlerzahl insgesamt kleiner 10 ist, werden als „Übrige“ zu der nächsthöheren Ebene zusammengefasst"
""
""
"Thema:";"Einpendler Kreise"
"Arbeitsort";"Regionalschlüssel";"Wohnort";"Regionalschlüssel";"Insgesamt";"Männer";"Frauen";"Deutsche";"Ausländer";"Auszubildende"
"Unstrut-Hainich-Kreis";"16064";"Übrige Kreise (Regierungsbezirk)";"081xx";"30";"30";"0";"10";"20";"0"
"Unstrut-Hainich-Kreis";"16064";"Stuttgart, Landeshauptstadt";"08111";"10";"10";"0";"0";"10";"0"
"Unstrut-Hainich-Kreis";"16064";"Esslingen";"08116";"30";"30";"0";"0";"20";"0"
"Unstrut-Hainich-Kreis";"16064";"Übrige Kreise (Regierungsbezirk)";"091xx";"30";"20";"10";"10";"20";"0"
"Unstrut-Hainich-Kreis";"16064";"München, Landeshauptstadt";"09162";"10";"10";"0";"0";"10";"0"
"Unstrut-Hainich-Kreis";"16064";"Übrige Kreise (Regierungsbezirk)";"096xx";"30";"10";"30";"30";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Bad Kissingen";"09672";"10";"0";"10";"10";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Berlin, Stadt";"11000";"50";"40";"10";"30";"20";"0"
"Unstrut-Hainich-Kreis";"16064";"Übrige Kreise (Regierungsbezirk)";"130xx";"10";"10";"0";"10";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Vorpommern-Rügen";"13073";"20";"10";"10";"20";"10";"0"
"Unstrut-Hainich-Kreis";"16064";"Übrige Kreise (Regierungsbezirk)";"140xx";"40";"30";"10";"30";"10";"10"
"Unstrut-Hainich-Kreis";"16064";"Chemnitz, Stadt";"14511";"10";"10";"0";"10";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Vogtlandkreis";"14523";"20";"10";"10";"10";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Zwickau";"14524";"20";"10";"10";"10";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Dresden, Stadt";"14612";"10";"10";"0";"10";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Leipzig, Stadt";"14713";"50";"20";"20";"40";"10";"0"
"Unstrut-Hainich-Kreis";"16064";"Leipzig";"14729";"20";"10";"10";"20";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Übrige Kreise (Regierungsbezirk)";"150xx";"30";"20";"10";"20";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Halle (Saale), Stadt";"15002";"10";"0";"10";"10";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Burgenlandkreis";"15084";"20";"20";"0";"20";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Mansfeld-Südharz";"15087";"40";"30";"10";"40";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Saalekreis";"15088";"20";"10";"0";"20";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Übrige Kreise (Regierungsbezirk)";"160xx";"10";"10";"0";"10";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Erfurt, Stadt";"16051";"690";"320";"370";"640";"50";"20"
"Unstrut-Hainich-Kreis";"16064";"Gera, Stadt";"16052";"10";"10";"0";"10";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Jena, Stadt";"16053";"50";"20";"30";"40";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Suhl, Stadt";"16054";"80";"20";"60";"60";"20";"0"
"Unstrut-Hainich-Kreis";"16064";"Weimar, Stadt";"16055";"50";"30";"20";"40";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Eichsfeld";"16061";"1990";"780";"1210";"1940";"40";"70"
"Unstrut-Hainich-Kreis";"16064";"Nordhausen";"16062";"210";"110";"90";"210";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Wartburgkreis";"16063";"740";"330";"410";"720";"20";"30"
"Unstrut-Hainich-Kreis";"16064";"Kyffhäuserkreis";"16065";"1150";"640";"500";"1120";"20";"40"
"Unstrut-Hainich-Kreis";"16064";"Schmalkalden-Meiningen";"16066";"50";"20";"30";"50";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Gotha";"16067";"1170";"570";"600";"1140";"40";"40"
"Unstrut-Hainich-Kreis";"16064";"Sömmerda";"16068";"420";"190";"240";"420";"10";"10"
"Unstrut-Hainich-Kreis";"16064";"Hildburghausen";"16069";"20";"10";"10";"20";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Ilm-Kreis";"16070";"110";"50";"50";"100";"10";"0"
"Unstrut-Hainich-Kreis";"16064";"Weimarer Land";"16071";"50";"30";"20";"50";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Saalfeld-Rudolstadt";"16073";"20";"20";"10";"20";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Saale-Holzland-Kreis";"16074";"30";"20";"10";"30";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Saale-Orla-Kreis";"16075";"10";"10";"10";"10";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Greiz";"16076";"20";"10";"10";"20";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Tschechien";"CZ";"300";"290";"0";"0";"290";"0"
"Unstrut-Hainich-Kreis";"16064";"Ungarn";"H";"50";"50";"0";"0";"50";"0"
"Unstrut-Hainich-Kreis";"16064";"Polen";"PL";"290";"250";"40";"10";"280";"0"
"Unstrut-Hainich-Kreis";"16064";"Rumänien";"RO";"20";"10";"10";"0";"20";"0"
"Unstrut-Hainich-Kreis";"16064";"Slowakei";"SK";"20";"20";"0";"0";"20";"0"
"Kyffhäuserkreis";"16065";"Einpendler insgesamt";"0";"4510";"2420";"2080";"4310";"190";"110"
"Kyffhäuserkreis";"16065";"Übrige Kreise (Regierungsbezirk)";"031xx";"20";"10";"0";"10";"0";"0"
"Kyffhäuserkreis";"16065";"Göttingen";"03159";"40";"20";"20";"40";"0";"0"
"Kyffhäuserkreis";"16065";"Übrige Kreise (Regierungsbezirk)";"081xx";"10";"0";"0";"0";"0";"0"
"Kyffhäuserkreis";"16065";"Main-Tauber-Kreis";"08128";"20";"20";"0";"10";"10";"0"
"Kyffhäuserkreis";"16065";"Berlin, Stadt";"11000";"20";"10";"10";"10";"0";"0"
"Kyffhäuserkreis";"16065";"Übrige Kreise (Regierungsbezirk)";"140xx";"50";"30";"10";"50";"0";"0"
"Kyffhäuserkreis";"16065";"Leipzig, Stadt";"14713";"50";"20";"30";"40";"10";"0"
"Kyffhäuserkreis";"16065";"Übrige Kreise (Regierungsbezirk)";"150xx";"20";"10";"10";"20";"0";"0"
"Kyffhäuserkreis";"16065";"Halle (Saale), Stadt";"15002";"70";"20";"50";"60";"0";"0"
"Kyffhäuserkreis";"16065";"Magdeburg, Landeshauptstadt";"15003";"10";"10";"0";"10";"0";"0"
"Kyffhäuserkreis";"16065";"Burgenlandkreis";"15084";"270";"140";"130";"270";"0";"20"
"Kyffhäuserkreis";"16065";"Harz";"15085";"20";"10";"10";"20";"0";"0"
"Kyffhäuserkreis";"16065";"Mansfeld-Südharz";"15087";"890";"440";"440";"860";"30";"20"
"Kyffhäuserkreis";"16065";"Saalekreis";"15088";"240";"110";"130";"240";"0";"0"
"Kyffhäuserkreis";"16065";"Salzlandkreis";"15089";"20";"20";"0";"20";"0";"0"
"Kyffhäuserkreis";"16065";"Übrige Kreise (Regierungsbezirk)";"160xx";"40";"30";"10";"30";"0";"0"
"Kyffhäuserkreis";"16065";"Erfurt, Stadt";"16051";"180";"110";"70";"160";"20";"10"
"Kyffhäuserkreis";"16065";"Jena, Stadt";"16053";"20";"10";"10";"20";"0";"0"
"Kyffhäuserkreis";"16065";"Weimar, Stadt";"16055";"40";"30";"20";"40";"10";"0"
"Kyffhäuserkreis";"16065";"Eichsfeld";"16061";"90";"60";"30";"90";"0";"0"
"Kyffhäuserkreis";"16065";"Nordhausen";"16062";"1040";"550";"490";"1010";"30";"20"
"Kyffhäuserkreis";"16065";"Wartburgkreis";"16063";"20";"20";"0";"20";"0";"0"
"Kyffhäuserkreis";"16065";"Unstrut-Hainich-Kreis";"16064";"450";"250";"200";"430";"10";"20"
"Kyffhäuserkreis";"16065";"Schmalkalden-Meiningen";"16066";"10";"10";"0";"10";"0";"0"
"Kyffhäuserkreis";"16065";"Gotha";"16067";"40";"20";"20";"40";"0";"0"
"Kyffhäuserkreis";"16065";"Sömmerda";"16068";"520";"240";"280";"510";"20";"10"
"Kyffhäuserkreis";"16065";"Ilm-Kreis";"16070";"20";"10";"10";"20";"0";"0"
"Kyffhäuserkreis";"16065";"Weimarer Land";"16071";"50";"20";"20";"50";"0";"0"
"Kyffhäuserkreis";"16065";"Saalfeld-Rudolstadt";"16073";"30";"20";"10";"30";"0";"0"
"Schmalkalden-Meiningen";"16066";"Einpendler insgesamt";"0";"10970";"6090";"4880";"8810";"2160";"360"
"Schmalkalden-Meiningen";"16066";"Hamburg, Freie und Hansestadt";"02000";"10";"10";"0";"10";"10";"0"
"Schmalkalden-Meiningen";"16066";"Übrige Kreise (Regierungsbezirk)";"033xx";"10";"10";"0";"10";"0";"0"
"Schmalkalden-Meiningen";"16066";"Celle";"03351";"20";"10";"10";"10";"10";"0"
"Schmalkalden-Meiningen";"16066";"Heidekreis";"03358";"20";"0";"20";"10";"10";"0"
"Schmalkalden-Meiningen";"16066";"Übrige Kreise (Regierungsbezirk)";"034xx";"20";"10";"10";"10";"10";"0"
"Schmalkalden-Meiningen";"16066";"Emsland";"03454";"10";"10";"10";"0";"10";"0"
"Schmalkalden-Meiningen";"16066";"Übrige Kreise (Regierungsbezirk)";"055xx";"20";"20";"0";"10";"10";"0"
"Schmalkalden-Meiningen";"16066";"Recklinghausen";"05562";"10";"10";"0";"10";"0";"0"
"Schmalkalden-Meiningen";"16066";"Übrige Kreise (Regierungsbezirk)";"057xx";"10";"0";"0";"0";"0";"0"
"Schmalkalden-Meiningen";"16066";"Gütersloh";"05754";"10";"10";"10";"0";"10";"0"
"Schmalkalden-Meiningen";"16066";"Übrige Kreise (Regierungsbezirk)";"059xx";"50";"40";"10";"30";"20";"0"
"Schmalkalden-Meiningen";"16066";"Märkischer Kreis";"05962";"20";"10";"10";"10";"20";"0"
"Schmalkalden-Meiningen";"16066";"Übrige Kreise (Regierungsbezirk)";"064xx";"40";"30";"10";"20";"20";"0"
"Schmalkalden-Meiningen";"16066";"Main-Kinzig-Kreis";"06435";"10";"10";"0";"10";"0";"0"
"Schmalkalden-Meiningen";"16066";"Übrige Kreise (Regierungsbezirk)";"066xx";"10";"10";"10";"10";"0";"0"
"Schmalkalden-Meiningen";"16066";"Fulda";"06631";"120";"80";"40";"100";"20";"0"
"Schmalkalden-Meiningen";"16066";"Hersfeld-Rotenburg";"06632";"30";"20";"20";"30";"10";"0"
"Schmalkalden-Meiningen";"16066";"Schwalm-Eder-Kreis";"06634";"10";"10";"0";"10";"0";"0"
"Schmalkalden-Meiningen";"16066";"Werra-Meißner-Kreis";"06636";"10";"10";"10";"10";"0";"0"
"Schmalkalden-Meiningen";"16066";"Übrige Kreise (Regierungsbezirk)";"091xx";"30";"30";"10";"20";"20";"0"
"Schmalkalden-Meiningen";"16066";"München, Landeshauptstadt";"09162";"20";"10";"0";"10";"10";"0"
"Schmalkalden-Meiningen";"16066";"Übrige Kreise (Regierungsbezirk)";"094xx";"30";"20";"10";"20";"10";"0"
"Schmalkalden-Meiningen";"16066";"Coburg, Stadt";"09463";"30";"10";"20";"20";"10";"0"
"Schmalkalden-Meiningen";"16066";"Bamberg";"09471";"10";"10";"10";"10";"0";"0"
"Schmalkalden-Meiningen";"16066";"Coburg";"09473";"50";"10";"40";"50";"0";"0"
"Schmalkalden-Meiningen";"16066";"Kronach";"09476";"20";"10";"10";"10";"10";"0"
"Schmalkalden-Meiningen";"16066";"Lichtenfels";"09478";"20";"10";"10";"0";"10";"0"
"Schmalkalden-Meiningen";"16066";"Übrige Kreise (Regierungsbezirk)";"095xx";"20";"10";"0";"10";"10";"0"
"Schmalkalden-Meiningen";"16066";"Nürnberg, Stadt";"09564";"20";"10";"0";"10";"10";"0"
"Schmalkalden-Meiningen";"16066";"Übrige Kreise (Regierungsbezirk)";"096xx";"30";"20";"10";"20";"10";"0"
"Schmalkalden-Meiningen";"16066";"Schweinfurt, Stadt";"09662";"10";"10";"0";"10";"0";"0"
"Schmalkalden-Meiningen";"16066";"Bad Kissingen";"09672";"60";"40";"20";"50";"10";"0"
"Schmalkalden-Meiningen";"16066";"Rhön-Grabfeld";"09673";"460";"270";"190";"410";"40";"20"
"Schmalkalden-Meiningen";"16066";"Schweinfurt";"09678";"10";"10";"0";"10";"0";"0"
"Schmalkalden-Meiningen";"16066";"Würzburg";"09679";"20";"10";"10";"10";"0";"0"
"Schmalkalden-Meiningen";"16066";"Berlin, Stadt";"11000";"70";"60";"20";"60";"10";"0"
"Schmalkalden-Meiningen";"16066";"Übrige Kreise (Regierungsbezirk)";"130xx";"20";"20";"10";"10";"10";"0"
"Schmalkalden-Meiningen";"16066";"Landkreis Rostock";"13072";"10";"10";"0";"10";"0";"0"
"Schmalkalden-Meiningen";"16066";"Übrige Kreise (Regierungsbezirk)";"140xx";"30";"20";"10";"20";"10";"0"
"Schmalkalden-Meiningen";"16066";"Chemnitz, Stadt";"14511";"10";"10";"0";"10";"0";"0"
"Schmalkalden-Meiningen";"16066";"Mittelsachsen";"14522";"20";"10";"10";"20";"0";"0"
"Schmalkalden-Meiningen";"16066";"Vogtlandkreis";"14523";"20";"10";"10";"10";"0";"0"
"Schmalkalden-Meiningen";"16066";"Zwickau";"14524";"20";"10";"0";"10";"10";"0"
"Schmalkalden-Meiningen";"16066";"Dresden, Stadt";"14612";"20";"10";"10";"20";"0";"0"
"Schmalkalden-Meiningen";"16066";"Meißen";"14627";"20";"10";"10";"20";"0";"0"
"Schmalkalden-Meiningen";"16066";"Leipzig, Stadt";"14713";"20";"10";"10";"20";"0";"0"
"Schmalkalden-Meiningen";"16066";"Leipzig";"14729";"20";"20";"0";"20";"0";"0"
"Schmalkalden-Meiningen";"16066";"Übrige Kreise (Regierungsbezirk)";"150xx";"50";"40";"10";"40";"10";"0"
"Schmalkalden-Meiningen";"16066";"Burgenlandkreis";"15084";"20";"10";"10";"10";"10";"0"
"Schmalkalden-Meiningen";"16066";"Mansfeld-Südharz";"15087";"20";"20";"10";"20";"0";"0"
"Schmalkalden-Meiningen";"16066";"Saalekreis";"15088";"10";"10";"0";"10";"0";"0"
"Schmalkalden-Meiningen";"16066";"Übrige Kreise (Regierungsbezirk)";"160xx";"10";"10";"10";"10";"0";"0"
"Schmalkalden-Meiningen";"16066";"Erfurt, Stadt";"16051";"190";"110";"90";"180";"20";"10"
"Schmalkalden-Meiningen";"16066";"Gera, Stadt";"16052";"20";"10";"0";"10";"10";"0"
"Schmalkalden-Meiningen";"16066";"Jena, Stadt";"16053";"30";"20";"10";"30";"0";"0"
"Schmalkalden-Meiningen";"16066";"Suhl, Stadt";"16054";"2450";"1400";"1040";"2140";"310";"100"
"Schmalkalden-Meiningen";"16066";"Weimar, Stadt";"16055";"40";"30";"10";"30";"10";"0"
"Schmalkalden-Meiningen";"16066";"Eichsfeld";"16061";"20";"10";"10";"20";"0";"0"
"Schmalkalden-Meiningen";"16066";"Wartburgkreis";"16063";"2160";"1040";"1120";"2020";"140";"70"
"Schmalkalden-Meiningen";"16066";"Unstrut-Hainich-Kreis";"16064";"50";"20";"30";"50";"0";"0"
"Schmalkalden-Meiningen";"16066";"Kyffhäuserkreis";"16065";"20";"10";"10";"20";"0";"0"
"Schmalkalden-Meiningen";"16066";"Gotha";"16067";"640";"340";"300";"560";"80";"20"
"Schmalkalden-Meiningen";"16066";"Sömmerda";"16068";"60";"30";"30";"60";"0";"0"
"Schmalkalden-Meiningen";"16066";"Hildburghausen";"16069";"1390";"710";"690";"1360";"40";"70"
"Schmalkalden-Meiningen";"16066";"Ilm-Kreis";"16070";"540";"320";"210";"490";"50";"10"
"Schmalkalden-Meiningen";"16066";"Weimarer Land";"16071";"40";"30";"10";"40";"0";"0"
"Schmalkalden-Meiningen";"16066";"Sonneberg";"16072";"130";"50";"80";"120";"20";"0"
"Schmalkalden-Meiningen";"16066";"Saalfeld-Rudolstadt";"16073";"100";"50";"50";"100";"0";"10"
"Schmalkalden-Meiningen";"16066";"Saale-Holzland-Kreis";"16074";"20";"20";"10";"10";"10";"0"
"Schmalkalden-Meiningen";"16066";"Saale-Orla-Kreis";"16075";"20";"10";"10";"10";"0";"0"
"Schmalkalden-Meiningen";"16066";"Greiz";"16076";"20";"10";"0";"10";"0";"0"
"Schmalkalden-Meiningen";"16066";"Tschechien";"CZ";"20";"20";"0";"0";"20";"0"
"Schmalkalden-Meiningen";"16066";"Ungarn";"H";"30";"30";"0";"0";"30";"0"
"Schmalkalden-Meiningen";"16066";"Polen";"PL";"890";"470";"410";"0";"890";"0"
"Gotha";"16067";"Einpendler insgesamt";"0";"12270";"7780";"4480";"10940";"1330";"450"
"Gotha";"16067";"Hamburg, Freie und Hansestadt";"02000";"10";"10";"0";"10";"0";"0"
"Gotha";"16067";"Übrige Kreise (Regierungsbezirk)";"031xx";"10";"10";"10";"10";"0";"0"
"Gotha";"16067";"Göttingen";"03159";"30";"20";"10";"30";"0";"0"
"Gotha";"16067";"Übrige Kreise (Regierungsbezirk)";"032xx";"10";"10";"0";"10";"10";"0"
"Gotha";"16067";"Region Hannover";"03241";"20";"10";"0";"10";"10";"0"
"Gotha";"16067";"Übrige Kreise (Regierungsbezirk)";"053xx";"50";"30";"10";"40";"10";"0"
"Gotha";"16067";"Köln, Stadt";"05315";"10";"10";"0";"10";"10";"0"
"Gotha";"16067";"Übrige Kreise (Regierungsbezirk)";"064xx";"40";"20";"10";"20";"20";"0"
"Gotha";"16067";"Frankfurt am Main, Stadt";"06412";"10";"10";"0";"10";"0";"0"
"Gotha";"16067";"Darmstadt-Dieburg";"06432";"10";"10";"0";"10";"0";"0"
"Gotha";"16067";"Main-Kinzig-Kreis";"06435";"20";"10";"0";"0";"10";"0"
"Gotha";"16067";"Übrige Kreise (Regierungsbezirk)";"066xx";"10";"0";"0";"10";"0";"0"
"Gotha";"16067";"Kassel, documenta-Stadt";"06611";"10";"10";"0";"10";"0";"0"
"Gotha";"16067";"Fulda";"06631";"20";"10";"0";"10";"0";"0"
"Gotha";"16067";"Hersfeld-Rotenburg";"06632";"60";"40";"10";"50";"10";"0"
"Gotha";"16067";"Kassel";"06633";"10";"10";"0";"10";"0";"0"
"Gotha";"16067";"Schwalm-Eder-Kreis";"06634";"20";"10";"0";"10";"0";"0"
"Gotha";"16067";"Werra-Meißner-Kreis";"06636";"40";"30";"20";"40";"0";"0"
"Gotha";"16067";"Übrige Kreise (Regierungsbezirk)";"070xx";"40";"20";"20";"20";"20";"0"
"Gotha";"16067";"Rhein-Pfalz-Kreis";"07338";"10";"0";"10";"10";"10";"0"
"Gotha";"16067";"Übrige Kreise (Regierungsbezirk)";"081xx";"40";"20";"10";"30";"10";"0"
"Gotha";"16067";"Ludwigsburg";"08118";"10";"10";"10";"10";"10";"0"
"Gotha";"16067";"Übrige Kreise (Regierungsbezirk)";"082xx";"30";"20";"10";"10";"20";"0"
"Gotha";"16067";"Rhein-Neckar-Kreis";"08226";"10";"10";"10";"10";"0";"0"
"Gotha";"16067";"Übrige Kreise (Regierungsbezirk)";"091xx";"30";"20";"0";"10";"10";"0"
"Gotha";"16067";"München, Landeshauptstadt";"09162";"10";"10";"10";"10";"10";"0"
"Gotha";"16067";"Übrige Kreise (Regierungsbezirk)";"095xx";"30";"20";"10";"20";"10";"0"
"Gotha";"16067";"Nürnberg, Stadt";"09564";"10";"10";"0";"10";"0";"0"
"Gotha";"16067";"Übrige Kreise (Regierungsbezirk)";"096xx";"20";"20";"10";"20";"10";"0"
"Gotha";"16067";"Aschaffenburg";"09671";"20";"20";"0";"10";"10";"0"
"Gotha";"16067";"Rhön-Grabfeld";"09673";"10";"10";"0";"10";"0";"0"
"Gotha";"16067";"Berlin, Stadt";"11000";"60";"30";"30";"50";"10";"0"
"Gotha";"16067";"Übrige Kreise (Regierungsbezirk)";"140xx";"20";"10";"10";"20";"0";"0"
"Gotha";"16067";"Chemnitz, Stadt";"14511";"10";"10";"0";"10";"0";"10"
"Gotha";"16067";"Erzgebirgskreis";"14521";"10";"10";"0";"10";"0";"0"
"Gotha";"16067";"Mittelsachsen";"14522";"20";"10";"10";"20";"0";"0"
"Gotha";"16067";"Vogtlandkreis";"14523";"20";"10";"0";"20";"0";"0"
"Gotha";"16067";"Zwickau";"14524";"60";"50";"10";"60";"0";"10"
"Gotha";"16067";"Dresden, Stadt";"14612";"30";"20";"10";"30";"0";"0"
"Gotha";"16067";"Görlitz";"14626";"10";"10";"0";"10";"0";"0"
"Gotha";"16067";"Meißen";"14627";"10";"10";"0";"10";"0";"0"
"Gotha";"16067";"Leipzig, Stadt";"14713";"50";"30";"20";"40";"10";"0"
"Gotha";"16067";"Leipzig";"14729";"20";"10";"0";"20";"0";"0"
"Gotha";"16067";"Übrige Kreise (Regierungsbezirk)";"150xx";"40";"20";"10";"30";"0";"0"
"Gotha";"16067";"Halle (Saale), Stadt";"15002";"20";"10";"10";"10";"0";"0"
"Gotha";"16067";"Magdeburg, Landeshauptstadt";"15003";"10";"10";"0";"10";"0";"0"
"Gotha";"16067";"Anhalt-Bitterfeld";"15082";"10";"10";"10";"10";"0";"0"
"Gotha";"16067";"Börde";"15083";"10";"10";"10";"10";"0";"0"
"Gotha";"16067";"Burgenlandkreis";"15084";"20";"20";"0";"20";"0";"0"
"Gotha";"16067";"Mansfeld-Südharz";"15087";"30";"30";"0";"30";"0";"0"
"Gotha";"16067";"Saalekreis";"15088";"20";"20";"0";"20";"0";"0"
"Gotha";"16067";"Erfurt, Stadt";"16051";"2620";"1660";"960";"2370";"240";"90"
"Gotha";"16067";"Gera, Stadt";"16052";"30";"20";"10";"30";"0";"0"
"Gotha";"16067";"Jena, Stadt";"16053";"80";"50";"30";"60";"20";"0"
"Gotha";"16067";"Suhl, Stadt";"16054";"190";"130";"70";"150";"50";"10"
"Gotha";"16067";"Weimar, Stadt";"16055";"170";"130";"50";"160";"10";"10"
"Gotha";"16067";"Eichsfeld";"16061";"120";"90";"30";"120";"0";"0"
"Gotha";"16067";"Nordhausen";"16062";"70";"60";"10";"70";"0";"0"
"Gotha";"16067";"Wartburgkreis";"16063";"2290";"1250";"1040";"2130";"160";"100"
"Gotha";"16067";"Unstrut-Hainich-Kreis";"16064";"1530";"910";"620";"1480";"50";"60"
"Gotha";"16067";"Kyffhäuserkreis";"16065";"170";"140";"40";"170";"0";"10"
"Gotha";"16067";"Schmalkalden-Meiningen";"16066";"680";"420";"250";"640";"40";"30"
"Gotha";"16067";"Sömmerda";"16068";"420";"290";"140";"410";"10";"10"
"Gotha";"16067";"Hildburghausen";"16069";"80";"70";"20";"80";"0";"10"
"Gotha";"16067";"Ilm-Kreis";"16070";"1530";"880";"650";"1410";"120";"50"
"Gotha";"16067";"Weimarer Land";"16071";"250";"180";"70";"250";"10";"10"
"Gotha";"16067";"Sonneberg";"16072";"20";"20";"0";"20";"0";"0"
"Gotha";"16067";"Saalfeld-Rudolstadt";"16073";"120";"100";"30";"120";"0";"10"
"Gotha";"16067";"Saale-Holzland-Kreis";"16074";"50";"40";"10";"40";"0";"0"
"Gotha";"16067";"Saale-Orla-Kreis";"16075";"30";"30";"10";"30";"0";"0"
"Gotha";"16067";"Greiz";"16076";"50";"40";"10";"50";"0";"0"
"Gotha";"16067";"Altenburger Land";"16077";"30";"20";"10";"30";"0";"0"
"Gotha";"16067";"Tschechien";"CZ";"20";"20";"0";"0";"20";"0"
"Gotha";"16067";"Polen";"PL";"180";"160";"20";"10";"170";"0"
"Gotha";"16067";"Rumänien";"RO";"40";"40";"0";"0";"40";"0"
"Sömmerda";"16068";"Einpendler insgesamt";"0";"9140";"5750";"3390";"8330";"810";"240"
"Sömmerda";"16068";"Übrige Kreise (Regierungsbezirk)";"031xx";"10";"10";"0";"10";"0";"0"
"Sömmerda";"16068";"Göttingen";"03159";"10";"10";"0";"10";"0";"0"
"Sömmerda";"16068";"Übrige Kreise (Regierungsbezirk)";"059xx";"20";"10";"10";"20";"0";"0"
"Sömmerda";"16068";"Dortmund, Stadt";"05913";"20";"10";"10";"20";"0";"0"
"Sömmerda";"16068";"Berlin, Stadt";"11000";"20";"10";"0";"10";"0";"0"
"Sömmerda";"16068";"Übrige Kreise (Regierungsbezirk)";"140xx";"40";"20";"20";"30";"0";"0"
"Sömmerda";"16068";"Chemnitz, Stadt";"14511";"10";"10";"0";"10";"0";"0"
"Sömmerda";"16068";"Mittelsachsen";"14522";"10";"10";"0";"10";"0";"0"
"Sömmerda";"16068";"Zwickau";"14524";"10";"10";"0";"10";"0";"0"
"Sömmerda";"16068";"Dresden, Stadt";"14612";"20";"10";"10";"20";"0";"0"
"Sömmerda";"16068";"Leipzig, Stadt";"14713";"40";"30";"10";"30";"10";"0"
"Sömmerda";"16068";"Übrige Kreise (Regierungsbezirk)";"150xx";"20";"10";"10";"20";"0";"0"
"Sömmerda";"16068";"Halle (Saale), Stadt";"15002";"20";"10";"10";"10";"0";"0"
"Sömmerda";"16068";"Burgenlandkreis";"15084";"460";"250";"210";"450";"10";"10"
"Sömmerda";"16068";"Harz";"15085";"10";"10";"0";"10";"0";"0"
"Sömmerda";"16068";"Mansfeld-Südharz";"15087";"250";"190";"60";"240";"0";"10"
"Sömmerda";"16068";"Saalekreis";"15088";"50";"30";"20";"40";"0";"0"
"Sömmerda";"16068";"Übrige Kreise (Regierungsbezirk)";"160xx";"30";"30";"10";"30";"0";"0"
"Sömmerda";"16068";"Erfurt, Stadt";"16051";"2660";"1690";"960";"2190";"470";"70"
"Sömmerda";"16068";"Gera, Stadt";"16052";"10";"10";"0";"10";"0";"0"
"Sömmerda";"16068";"Jena, Stadt";"16053";"70";"40";"30";"60";"0";"0"
"Sömmerda";"16068";"Weimar, Stadt";"16055";"320";"200";"120";"280";"40";"10"
"Sömmerda";"16068";"Eichsfeld";"16061";"40";"30";"0";"40";"0";"0"
"Sömmerda";"16068";"Nordhausen";"16062";"70";"40";"30";"70";"0";"0"
"Sömmerda";"16068";"Wartburgkreis";"16063";"50";"40";"10";"50";"0";"0"
"Sömmerda";"16068";"Unstrut-Hainich-Kreis";"16064";"540";"340";"210";"520";"30";"10"
"Sömmerda";"16068";"Kyffhäuserkreis";"16065";"2600";"1660";"940";"2550";"50";"80"
"Sömmerda";"16068";"Schmalkalden-Meiningen";"16066";"20";"10";"10";"20";"0";"0"
"Sömmerda";"16068";"Gotha";"16067";"460";"270";"190";"440";"20";"20"
"Sömmerda";"16068";"Hildburghausen";"16069";"10";"0";"10";"10";"0";"0"
"Sömmerda";"16068";"Ilm-Kreis";"16070";"160";"100";"70";"160";"10";"0"
"Sömmerda";"16068";"Weimarer Land";"16071";"690";"390";"300";"670";"20";"20"
"Sömmerda";"16068";"Saalfeld-Rudolstadt";"16073";"30";"20";"10";"30";"0";"0"
"Sömmerda";"16068";"Saale-Holzland-Kreis";"16074";"30";"10";"20";"30";"0";"0"
"Sömmerda";"16068";"Polen";"PL";"40";"30";"10";"0";"40";"0"
"Hildburghausen";"16069";"Einpendler insgesamt";"0";"4970";"2980";"1990";"4490";"470";"110"
"Hildburghausen";"16069";"Übrige Kreise (Regierungsbezirk)";"064xx";"10";"10";"0";"10";"0";"0"
