"Land";"Thüringen"
"Kreis";"Alle"
"";""
"Regionale Ebene";"Kreise"
"Gebietsstand";"Juni 2023"
"Berichtsmonat";"Juni 2023"
"Datenstand";"Januar 2024"
"Hinweise";"In den Pendlerangaben sind nur regional zuordenbare Fälle enthalten Regionen, deren Pendlerzahl insgesamt kleiner 10 ist, werden als „Übrige“ zu der nächsthöheren Ebene zusammengefasst"
""
""
"Thema:";"Auspendler Kreise"
"Wohnort";"Regionalschlüssel";"Arbeitsort";"Regionalschlüssel";"Insgesamt";"Männer";"Frauen";"Deutsche";"Ausländer";"Auszubildende"
"Weimar, Stadt";"16055";"Nordhausen";"16062";"30";"10";"10";"20";"10";"0"
"Weimar, Stadt";"16055";"Wartburgkreis";"16063";"40";"30";"10";"40";"0";"0"
"Weimar, Stadt";"16055";"Unstrut-Hainich-Kreis";"16064";"50";"30";"20";"40";"0";"0"
"Weimar, Stadt";"16055";"Kyffhäuserkreis";"16065";"40";"30";"20";"40";"10";"0"
"Weimar, Stadt";"16055";"Schmalkalden-Meiningen";"16066";"40";"30";"10";"30";"10";"0"
"Weimar, Stadt";"16055";"Gotha";"16067";"170";"130";"50";"160";"10";"10"
"Weimar, Stadt";"16055";"Sömmerda";"16068";"320";"200";"120";"280";"40";"10"
"Weimar, Stadt";"16055";"Hildburghausen";"16069";"20";"10";"10";"20";"0";"0"
"Weimar, Stadt";"16055";"Ilm-Kreis";"16070";"230";"170";"70";"200";"30";"10"
"Weimar, Stadt";"16055";"Weimarer Land";"16071";"3110";"1890";"1220";"2730";"380";"120"
"Weimar, Stadt";"16055";"Saalfeld-Rudolstadt";"16073";"120";"80";"40";"110";"10";"0"
"Weimar, Stadt";"16055";"Saale-Holzland-Kreis";"16074";"200";"120";"80";"180";"20";"10"
"Weimar, Stadt";"16055";"Saale-Orla-Kreis";"16075";"40";"20";"20";"40";"0";"0"
"Weimar, Stadt";"16055";"Greiz";"16076";"20";"10";"0";"20";"0";"0"
"Weimar, Stadt";"16055";"Altenburger Land";"16077";"10";"10";"10";"10";"0";"0"
"Eichsfeld";"16061";"Auspendler insgesamt";"0";"16460";"9230";"7230";"15930";"540";"550"
"Eichsfeld";"16061";"Hamburg, Freie und Hansestadt";"02000";"80";"50";"30";"70";"10";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"031xx";"20";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Braunschweig, Stadt";"03101";"30";"20";"20";"30";"0";"0"
"Eichsfeld";"16061";"Wolfsburg, Stadt";"03103";"20";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Goslar";"03153";"50";"40";"10";"50";"0";"0"
"Eichsfeld";"16061";"Northeim";"03155";"280";"190";"90";"270";"10";"10"
"Eichsfeld";"16061";"Göttingen";"03159";"7140";"3530";"3610";"7070";"70";"240"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"032xx";"20";"10";"10";"20";"0";"0"
"Eichsfeld";"16061";"Region Hannover";"03241";"210";"150";"60";"200";"10";"10"
"Eichsfeld";"16061";"Hildesheim";"03254";"30";"20";"10";"30";"0";"0"
"Eichsfeld";"16061";"Schaumburg";"03257";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"034xx";"40";"40";"10";"40";"0";"0"
"Eichsfeld";"16061";"Osnabrück, Stadt";"03404";"20";"10";"0";"20";"0";"0"
"Eichsfeld";"16061";"Vechta";"03460";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Bremen, Stadt";"04011";"20";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"051xx";"30";"20";"0";"30";"0";"0"
"Eichsfeld";"16061";"Düsseldorf, Stadt";"05111";"30";"20";"10";"20";"0";"0"
"Eichsfeld";"16061";"Essen, Stadt";"05113";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Mülheim an der Ruhr, Stadt";"05117";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Wuppertal, Stadt";"05124";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Mettmann";"05158";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Rhein-Kreis Neuss";"05162";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Viersen";"05166";"10";"10";"0";"0";"10";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"053xx";"20";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Bonn, Stadt";"05314";"10";"10";"10";"10";"0";"0"
"Eichsfeld";"16061";"Köln, Stadt";"05315";"30";"20";"10";"30";"0";"0"
"Eichsfeld";"16061";"Städteregion Aachen";"05334";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Rhein-Erft-Kreis";"05362";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Rhein-Sieg-Kreis";"05382";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"055xx";"20";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Borken";"05554";"60";"50";"10";"50";"0";"0"
"Eichsfeld";"16061";"Recklinghausen";"05562";"10";"10";"0";"10";"10";"0"
"Eichsfeld";"16061";"Steinfurt";"05566";"20";"10";"0";"20";"0";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"057xx";"20";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Bielefeld, Stadt";"05711";"10";"10";"10";"10";"0";"0"
"Eichsfeld";"16061";"Gütersloh";"05754";"40";"30";"10";"20";"20";"0"
"Eichsfeld";"16061";"Paderborn";"05774";"20";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"059xx";"40";"40";"0";"30";"0";"0"
"Eichsfeld";"16061";"Bochum, Stadt";"05911";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Hochsauerlandkreis";"05958";"20";"10";"10";"20";"0";"0"
"Eichsfeld";"16061";"Unna";"05978";"30";"20";"10";"10";"10";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"064xx";"40";"30";"10";"40";"0";"0"
"Eichsfeld";"16061";"Frankfurt am Main, Stadt";"06412";"90";"70";"20";"90";"0";"0"
"Eichsfeld";"16061";"Wiesbaden, Landeshauptstadt";"06414";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Darmstadt-Dieburg";"06432";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Main-Kinzig-Kreis";"06435";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Main-Taunus-Kreis";"06436";"20";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Offenbach";"06438";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"065xx";"20";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Gießen";"06531";"10";"10";"10";"10";"0";"0"
"Eichsfeld";"16061";"Marburg-Biedenkopf";"06534";"10";"10";"10";"10";"0";"0"
"Eichsfeld";"16061";"Kassel, documenta-Stadt";"06611";"460";"340";"120";"460";"10";"10"
"Eichsfeld";"16061";"Fulda";"06631";"30";"20";"0";"30";"0";"0"
"Eichsfeld";"16061";"Hersfeld-Rotenburg";"06632";"50";"50";"10";"50";"0";"0"
"Eichsfeld";"16061";"Kassel";"06633";"190";"170";"20";"190";"0";"10"
"Eichsfeld";"16061";"Schwalm-Eder-Kreis";"06634";"50";"50";"0";"50";"0";"0"
"Eichsfeld";"16061";"Waldeck-Frankenberg";"06635";"30";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Werra-Meißner-Kreis";"06636";"1440";"700";"740";"1420";"20";"50"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"070xx";"50";"50";"10";"50";"10";"0"
"Eichsfeld";"16061";"Westerwaldkreis";"07143";"20";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"081xx";"50";"50";"10";"50";"0";"0"
"Eichsfeld";"16061";"Stuttgart, Landeshauptstadt";"08111";"30";"30";"0";"30";"0";"0"
"Eichsfeld";"16061";"Böblingen";"08115";"20";"10";"0";"20";"0";"0"
"Eichsfeld";"16061";"Esslingen";"08116";"20";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"082xx";"30";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Karlsruhe";"08215";"20";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Mannheim, Universitätsstadt";"08222";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Rhein-Neckar-Kreis";"08226";"20";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"091xx";"50";"30";"10";"40";"10";"0"
"Eichsfeld";"16061";"Ingolstadt, Stadt";"09161";"20";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"München, Landeshauptstadt";"09162";"50";"40";"20";"50";"0";"0"
"Eichsfeld";"16061";"Rosenheim, Stadt";"09163";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"München";"09184";"20";"10";"0";"20";"0";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"093xx";"20";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Neumarkt idOPf";"09373";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"095xx";"20";"20";"10";"20";"0";"0"
"Eichsfeld";"16061";"Nürnberg, Stadt";"09564";"40";"30";"10";"20";"20";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"100xx";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Regionalverband Saarbrücken";"10041";"70";"40";"20";"10";"60";"0"
"Eichsfeld";"16061";"Berlin, Stadt";"11000";"100";"70";"30";"90";"10";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"140xx";"50";"30";"10";"40";"10";"0"
"Eichsfeld";"16061";"Chemnitz, Stadt";"14511";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Dresden, Stadt";"14612";"30";"30";"10";"30";"0";"0"
"Eichsfeld";"16061";"Leipzig, Stadt";"14713";"110";"80";"30";"100";"10";"10"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"150xx";"30";"20";"10";"20";"0";"0"
"Eichsfeld";"16061";"Halle (Saale), Stadt";"15002";"30";"20";"20";"30";"0";"0"
"Eichsfeld";"16061";"Burgenlandkreis";"15084";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Harz";"15085";"20";"10";"10";"20";"0";"0"
"Eichsfeld";"16061";"Mansfeld-Südharz";"15087";"30";"30";"0";"30";"0";"0"
"Eichsfeld";"16061";"Saalekreis";"15088";"20";"10";"0";"20";"0";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"160xx";"40";"20";"10";"30";"0";"0"
"Eichsfeld";"16061";"Erfurt, Stadt";"16051";"500";"320";"180";"470";"30";"20"
"Eichsfeld";"16061";"Gera, Stadt";"16052";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Jena, Stadt";"16053";"60";"30";"20";"50";"0";"0"
"Eichsfeld";"16061";"Weimar, Stadt";"16055";"20";"10";"10";"20";"0";"0"
"Eichsfeld";"16061";"Nordhausen";"16062";"1100";"650";"450";"1080";"20";"60"
"Eichsfeld";"16061";"Wartburgkreis";"16063";"170";"110";"70";"170";"0";"10"
"Eichsfeld";"16061";"Unstrut-Hainich-Kreis";"16064";"1990";"780";"1210";"1940";"40";"70"
"Eichsfeld";"16061";"Kyffhäuserkreis";"16065";"90";"60";"30";"90";"0";"0"
"Eichsfeld";"16061";"Schmalkalden-Meiningen";"16066";"20";"10";"10";"20";"0";"0"
"Eichsfeld";"16061";"Gotha";"16067";"120";"90";"30";"120";"0";"0"
"Eichsfeld";"16061";"Sömmerda";"16068";"40";"30";"0";"40";"0";"0"
"Eichsfeld";"16061";"Ilm-Kreis";"16070";"40";"30";"10";"40";"0";"10"
"Eichsfeld";"16061";"Weimarer Land";"16071";"20";"10";"0";"20";"0";"0"
"Nordhausen";"16062";"Auspendler insgesamt";"0";"8970";"5680";"3290";"8440";"530";"220"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"010xx";"40";"30";"10";"40";"0";"0"
"Nordhausen";"16062";"Neumünster, Stadt";"01004";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Hamburg, Freie und Hansestadt";"02000";"70";"40";"30";"60";"10";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"031xx";"30";"20";"10";"20";"10";"0"
"Nordhausen";"16062";"Braunschweig, Stadt";"03101";"30";"30";"10";"30";"0";"0"
"Nordhausen";"16062";"Salzgitter, Stadt";"03102";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Wolfsburg, Stadt";"03103";"20";"20";"0";"20";"0";"0"
"Nordhausen";"16062";"Goslar";"03153";"100";"50";"60";"100";"0";"0"
"Nordhausen";"16062";"Northeim";"03155";"60";"40";"20";"60";"0";"0"
"Nordhausen";"16062";"Göttingen";"03159";"1610";"930";"680";"1570";"40";"30"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"032xx";"20";"20";"0";"20";"0";"0"
"Nordhausen";"16062";"Region Hannover";"03241";"100";"80";"20";"100";"0";"0"
"Nordhausen";"16062";"Hildesheim";"03254";"30";"20";"0";"30";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"034xx";"40";"30";"10";"40";"0";"0"
"Nordhausen";"16062";"Vechta";"03460";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"040xx";"0";"0";"0";"0";"0";"0"
"Nordhausen";"16062";"Bremen, Stadt";"04011";"20";"10";"10";"20";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"051xx";"40";"30";"10";"30";"10";"0"
"Nordhausen";"16062";"Düsseldorf, Stadt";"05111";"30";"20";"0";"20";"0";"0"
"Nordhausen";"16062";"Wuppertal, Stadt";"05124";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Rhein-Kreis Neuss";"05162";"10";"10";"10";"10";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"053xx";"40";"30";"10";"40";"10";"0"
"Nordhausen";"16062";"Köln, Stadt";"05315";"20";"10";"10";"10";"10";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"057xx";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Bielefeld, Stadt";"05711";"20";"10";"10";"10";"0";"0"
"Nordhausen";"16062";"Gütersloh";"05754";"60";"40";"20";"10";"50";"0"
"Nordhausen";"16062";"Minden-Lübbecke";"05770";"10";"0";"10";"10";"0";"0"
"Nordhausen";"16062";"Paderborn";"05774";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"059xx";"30";"30";"0";"30";"0";"0"
"Nordhausen";"16062";"Bochum, Stadt";"05911";"40";"30";"10";"30";"10";"0"
"Nordhausen";"16062";"Dortmund, Stadt";"05913";"20";"20";"10";"20";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"064xx";"60";"40";"10";"50";"10";"0"
"Nordhausen";"16062";"Frankfurt am Main, Stadt";"06412";"40";"30";"10";"40";"10";"0"
"Nordhausen";"16062";"Groß-Gerau";"06433";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Kassel, documenta-Stadt";"06611";"60";"40";"10";"50";"0";"0"
"Nordhausen";"16062";"Fulda";"06631";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Hersfeld-Rotenburg";"06632";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Kassel";"06633";"40";"30";"10";"40";"0";"0"
"Nordhausen";"16062";"Schwalm-Eder-Kreis";"06634";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Waldeck-Frankenberg";"06635";"20";"10";"10";"20";"10";"0"
"Nordhausen";"16062";"Werra-Meißner-Kreis";"06636";"30";"20";"10";"20";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"070xx";"50";"40";"0";"40";"10";"0"
"Nordhausen";"16062";"Westerwaldkreis";"07143";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"081xx";"50";"40";"10";"50";"10";"0"
"Nordhausen";"16062";"Stuttgart, Landeshauptstadt";"08111";"20";"10";"10";"20";"0";"0"
"Nordhausen";"16062";"Ludwigsburg";"08118";"10";"10";"10";"10";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"082xx";"20";"20";"10";"20";"0";"0"
"Nordhausen";"16062";"Karlsruhe, Stadt";"08212";"20";"10";"0";"20";"0";"0"
"Nordhausen";"16062";"Mannheim, Universitätsstadt";"08222";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"084xx";"20";"10";"10";"20";"0";"0"
"Nordhausen";"16062";"Zollernalbkreis";"08417";"30";"30";"0";"30";"10";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"091xx";"40";"40";"10";"40";"0";"0"
"Nordhausen";"16062";"München, Landeshauptstadt";"09162";"40";"30";"10";"40";"10";"0"
"Nordhausen";"16062";"München";"09184";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Neuburg-Schrobenhausen";"09185";"20";"20";"0";"20";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"095xx";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Nürnberg, Stadt";"09564";"20";"10";"10";"20";"0";"0"
"Nordhausen";"16062";"Berlin, Stadt";"11000";"120";"80";"40";"100";"20";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"140xx";"40";"30";"10";"30";"0";"0"
"Nordhausen";"16062";"Chemnitz, Stadt";"14511";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Dresden, Stadt";"14612";"30";"30";"10";"30";"0";"0"
"Nordhausen";"16062";"Meißen";"14627";"20";"10";"0";"20";"0";"0"
"Nordhausen";"16062";"Leipzig, Stadt";"14713";"170";"120";"50";"150";"10";"10"
"Nordhausen";"16062";"Leipzig";"14729";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Nordsachsen";"14730";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"150xx";"30";"20";"10";"30";"0";"0"
"Nordhausen";"16062";"Halle (Saale), Stadt";"15002";"110";"70";"40";"100";"0";"10"
"Nordhausen";"16062";"Magdeburg, Landeshauptstadt";"15003";"30";"20";"10";"30";"0";"0"
"Nordhausen";"16062";"Burgenlandkreis";"15084";"50";"40";"10";"50";"0";"0"
"Nordhausen";"16062";"Harz";"15085";"160";"120";"50";"150";"10";"10"
"Nordhausen";"16062";"Mansfeld-Südharz";"15087";"890";"540";"350";"850";"50";"30"
"Nordhausen";"16062";"Saalekreis";"15088";"40";"20";"20";"40";"0";"0"
"Nordhausen";"16062";"Salzlandkreis";"15089";"20";"10";"10";"20";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"160xx";"50";"30";"20";"40";"10";"0"
"Nordhausen";"16062";"Erfurt, Stadt";"16051";"600";"350";"260";"570";"40";"20"
"Nordhausen";"16062";"Gera, Stadt";"16052";"30";"20";"10";"30";"0";"0"
"Nordhausen";"16062";"Jena, Stadt";"16053";"60";"30";"30";"60";"10";"0"
"Nordhausen";"16062";"Weimar, Stadt";"16055";"40";"30";"10";"40";"0";"0"
"Nordhausen";"16062";"Eichsfeld";"16061";"1470";"930";"550";"1420";"60";"40"
"Nordhausen";"16062";"Wartburgkreis";"16063";"30";"20";"10";"30";"0";"0"
"Nordhausen";"16062";"Unstrut-Hainich-Kreis";"16064";"210";"110";"90";"210";"0";"0"
"Nordhausen";"16062";"Kyffhäuserkreis";"16065";"1040";"550";"490";"1010";"30";"20"
"Nordhausen";"16062";"Gotha";"16067";"70";"60";"10";"70";"0";"0"
"Nordhausen";"16062";"Sömmerda";"16068";"70";"40";"30";"70";"0";"0"
"Nordhausen";"16062";"Ilm-Kreis";"16070";"30";"20";"10";"30";"0";"0"
"Nordhausen";"16062";"Weimarer Land";"16071";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Auspendler insgesamt";"0";"20320";"11690";"8630";"19150";"1160";"750"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"010xx";"50";"40";"10";"40";"10";"0"
"Wartburgkreis";"16063";"Pinneberg";"01056";"30";"20";"10";"30";"0";"0"
"Wartburgkreis";"16063";"Hamburg, Freie und Hansestadt";"02000";"100";"60";"40";"80";"20";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"031xx";"30";"20";"10";"20";"0";"0"
"Wartburgkreis";"16063";"Northeim";"03155";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Göttingen";"03159";"50";"20";"20";"50";"0";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"032xx";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Region Hannover";"03241";"50";"20";"20";"40";"10";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"034xx";"40";"40";"10";"30";"10";"0"
"Wartburgkreis";"16063";"Emden, Stadt";"03402";"30";"20";"10";"30";"10";"0"
"Wartburgkreis";"16063";"Emsland";"03454";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"040xx";"0";"0";"0";"0";"0";"0"
"Wartburgkreis";"16063";"Bremen, Stadt";"04011";"20";"10";"10";"20";"0";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"051xx";"30";"20";"10";"20";"10";"0"
"Wartburgkreis";"16063";"Düsseldorf, Stadt";"05111";"50";"30";"20";"40";"10";"0"
"Wartburgkreis";"16063";"Duisburg, Stadt";"05112";"10";"10";"0";"10";"10";"0"
"Wartburgkreis";"16063";"Essen, Stadt";"05113";"20";"20";"10";"20";"0";"0"
"Wartburgkreis";"16063";"Kleve";"05154";"10";"10";"0";"0";"10";"0"
"Wartburgkreis";"16063";"Mettmann";"05158";"30";"20";"10";"30";"0";"0"
"Wartburgkreis";"16063";"Rhein-Kreis Neuss";"05162";"20";"10";"10";"20";"0";"0"
"Wartburgkreis";"16063";"Wesel";"05170";"20";"20";"10";"10";"10";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"053xx";"20";"20";"10";"20";"0";"0"
"Wartburgkreis";"16063";"Bonn, Stadt";"05314";"10";"10";"10";"10";"10";"0"
"Wartburgkreis";"16063";"Köln, Stadt";"05315";"60";"30";"40";"60";"10";"0"
"Wartburgkreis";"16063";"Düren";"05358";"10";"0";"10";"10";"0";"0"
"Wartburgkreis";"16063";"Rhein-Erft-Kreis";"05362";"10";"10";"10";"10";"0";"0"
"Wartburgkreis";"16063";"Rhein-Sieg-Kreis";"05382";"10";"0";"10";"10";"0";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"055xx";"30";"20";"10";"20";"10";"0"
"Wartburgkreis";"16063";"Gelsenkirchen, Stadt";"05513";"20";"10";"0";"20";"0";"0"
"Wartburgkreis";"16063";"Steinfurt";"05566";"20";"20";"0";"20";"0";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"057xx";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Bielefeld, Stadt";"05711";"40";"30";"10";"30";"10";"0"
"Wartburgkreis";"16063";"Gütersloh";"05754";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Lippe";"05766";"60";"40";"20";"60";"0";"0"
"Wartburgkreis";"16063";"Minden-Lübbecke";"05770";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Paderborn";"05774";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"059xx";"50";"40";"10";"40";"10";"0"
"Wartburgkreis";"16063";"Dortmund, Stadt";"05913";"20";"20";"0";"20";"10";"0"
"Wartburgkreis";"16063";"Hochsauerlandkreis";"05958";"20";"10";"0";"20";"0";"0"
"Wartburgkreis";"16063";"Siegen-Wittgenstein";"05970";"30";"20";"10";"30";"0";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"064xx";"20";"10";"10";"10";"10";"0"
"Wartburgkreis";"16063";"Darmstadt, Wissenschaftsstadt";"06411";"30";"10";"10";"20";"0";"0"
"Wartburgkreis";"16063";"Frankfurt am Main, Stadt";"06412";"250";"160";"90";"230";"20";"10"
"Wartburgkreis";"16063";"Wiesbaden, Landeshauptstadt";"06414";"40";"20";"20";"30";"10";"0"
"Wartburgkreis";"16063";"Bergstraße";"06431";"10";"10";"0";"10";"10";"0"
"Wartburgkreis";"16063";"Darmstadt-Dieburg";"06432";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Groß-Gerau";"06433";"30";"20";"10";"30";"0";"0"
"Wartburgkreis";"16063";"Hochtaunuskreis";"06434";"30";"20";"10";"30";"0";"0"
"Wartburgkreis";"16063";"Main-Kinzig-Kreis";"06435";"90";"70";"20";"90";"0";"0"
"Wartburgkreis";"16063";"Main-Taunus-Kreis";"06436";"30";"30";"10";"30";"0";"0"
"Wartburgkreis";"16063";"Offenbach";"06438";"80";"50";"30";"60";"10";"0"
"Wartburgkreis";"16063";"Wetteraukreis";"06440";"20";"10";"0";"20";"0";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"065xx";"0";"0";"0";"0";"0";"0"
"Wartburgkreis";"16063";"Gießen";"06531";"20";"20";"10";"20";"0";"0"
"Wartburgkreis";"16063";"Lahn-Dill-Kreis";"06532";"20";"10";"0";"20";"0";"0"
"Wartburgkreis";"16063";"Marburg-Biedenkopf";"06534";"20";"10";"10";"20";"0";"0"
"Wartburgkreis";"16063";"Vogelsbergkreis";"06535";"60";"50";"10";"60";"0";"0"
"Wartburgkreis";"16063";"Kassel, documenta-Stadt";"06611";"170";"110";"60";"160";"10";"10"
"Wartburgkreis";"16063";"Fulda";"06631";"3000";"1810";"1190";"2950";"50";"110"
"Wartburgkreis";"16063";"Hersfeld-Rotenburg";"06632";"4380";"2620";"1760";"4250";"130";"220"
"Wartburgkreis";"16063";"Kassel";"06633";"90";"80";"10";"90";"0";"0"
"Wartburgkreis";"16063";"Schwalm-Eder-Kreis";"06634";"80";"60";"30";"80";"10";"0"
"Wartburgkreis";"16063";"Waldeck-Frankenberg";"06635";"20";"10";"10";"20";"0";"0"
"Wartburgkreis";"16063";"Werra-Meißner-Kreis";"06636";"730";"320";"410";"700";"30";"20"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"070xx";"90";"70";"20";"70";"20";"0"
"Wartburgkreis";"16063";"Mayen-Koblenz";"07137";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Mainz, kreisfreie Stadt";"07315";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"081xx";"40";"40";"0";"40";"0";"0"
