"Land";"Saarland"
"Kreis";"Alle"
"";""
"Regionale Ebene";"Kreise"
"Gebietsstand";"Juni 2023"
"Berichtsmonat";"Juni 2023"
"Datenstand";"Januar 2024"
"Hinweise";"In den Pendlerangaben sind nur regional zuordenbare Fälle enthalten Regionen, deren Pendlerzahl insgesamt kleiner 10 ist, werden als „Übrige“ zu der nächsthöheren Ebene zusammengefasst"
""
""
"Thema:";"Auspendler Kreise"
"Wohnort";"Regionalschlüssel";"Arbeitsort";"Regionalschlüssel";"Insgesamt";"Männer";"Frauen";"Deutsche";"Ausländer";"Auszubildende"
"Merzig-Wadern";"10042";"Neustadt an der Weinstraße, kreisfreie Stadt";"07316";"20";"0";"20";"20";"0";"10"
"Merzig-Wadern";"10042";"Pirmasens, kreisfreie Stadt";"07317";"10";"10";"0";"10";"0";"0"
"Merzig-Wadern";"10042";"Zweibrücken, kreisfreie Stadt";"07320";"20";"10";"10";"20";"0";"0"
"Merzig-Wadern";"10042";"Donnersbergkreis";"07333";"20";"10";"10";"20";"0";"0"
"Merzig-Wadern";"10042";"Kaiserslautern";"07335";"30";"30";"0";"20";"10";"0"
"Merzig-Wadern";"10042";"Kusel";"07336";"20";"10";"0";"20";"0";"0"
"Merzig-Wadern";"10042";"Übrige Kreise (Regierungsbezirk)";"081xx";"40";"40";"10";"40";"0";"0"
"Merzig-Wadern";"10042";"Stuttgart, Landeshauptstadt";"08111";"20";"10";"10";"20";"0";"0"
"Merzig-Wadern";"10042";"Böblingen";"08115";"20";"10";"0";"10";"0";"0"
"Merzig-Wadern";"10042";"Ludwigsburg";"08118";"10";"10";"0";"10";"0";"0"
"Merzig-Wadern";"10042";"Heilbronn";"08125";"10";"10";"0";"10";"0";"0"
"Merzig-Wadern";"10042";"Übrige Kreise (Regierungsbezirk)";"082xx";"30";"20";"10";"20";"10";"0"
"Merzig-Wadern";"10042";"Karlsruhe, Stadt";"08212";"20";"20";"10";"20";"0";"0"
"Merzig-Wadern";"10042";"Karlsruhe";"08215";"10";"10";"0";"10";"0";"0"
"Merzig-Wadern";"10042";"Mannheim, Universitätsstadt";"08222";"30";"20";"10";"30";"0";"0"
"Merzig-Wadern";"10042";"Rhein-Neckar-Kreis";"08226";"20";"10";"10";"20";"0";"0"
"Merzig-Wadern";"10042";"Übrige Kreise (Regierungsbezirk)";"083xx";"30";"20";"10";"20";"10";"0"
"Merzig-Wadern";"10042";"Ortenaukreis";"08317";"20";"10";"10";"10";"0";"0"
"Merzig-Wadern";"10042";"Übrige Kreise (Regierungsbezirk)";"091xx";"40";"30";"10";"30";"10";"0"
"Merzig-Wadern";"10042";"München, Landeshauptstadt";"09162";"80";"40";"40";"70";"10";"0"
"Merzig-Wadern";"10042";"München";"09184";"30";"20";"10";"20";"0";"0"
"Merzig-Wadern";"10042";"Regionalverband Saarbrücken";"10041";"2850";"1680";"1180";"2690";"160";"110"
"Merzig-Wadern";"10042";"Neunkirchen";"10043";"420";"230";"180";"380";"40";"20"
"Merzig-Wadern";"10042";"Saarlouis";"10044";"6400";"3820";"2580";"5870";"530";"290"
"Merzig-Wadern";"10042";"Saarpfalz-Kreis";"10045";"330";"220";"110";"310";"20";"20"
"Merzig-Wadern";"10042";"St Wendel";"10046";"1020";"510";"510";"960";"50";"30"
"Merzig-Wadern";"10042";"Berlin, Stadt";"11000";"70";"30";"30";"50";"20";"0"
"Neunkirchen";"10043";"Auspendler insgesamt";"0";"30160";"17390";"12770";"27320";"2840";"1150"
"Neunkirchen";"10043";"Hamburg, Freie und Hansestadt";"02000";"70";"40";"20";"60";"10";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"032xx";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Region Hannover";"03241";"10";"10";"10";"10";"0";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"033xx";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Harburg";"03353";"10";"10";"0";"0";"10";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"040xx";"0";"0";"0";"0";"0";"0"
"Neunkirchen";"10043";"Bremen, Stadt";"04011";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"051xx";"40";"40";"10";"30";"10";"0"
"Neunkirchen";"10043";"Düsseldorf, Stadt";"05111";"60";"40";"30";"60";"0";"0"
"Neunkirchen";"10043";"Essen, Stadt";"05113";"90";"80";"10";"80";"10";"0"
"Neunkirchen";"10043";"Mettmann";"05158";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Viersen";"05166";"10";"10";"10";"10";"0";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"053xx";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Bonn, Stadt";"05314";"20";"10";"10";"20";"0";"0"
"Neunkirchen";"10043";"Köln, Stadt";"05315";"70";"40";"30";"60";"10";"0"
"Neunkirchen";"10043";"Städteregion Aachen";"05334";"20";"10";"10";"20";"0";"0"
"Neunkirchen";"10043";"Düren";"05358";"10";"10";"10";"0";"10";"0"
"Neunkirchen";"10043";"Rhein-Erft-Kreis";"05362";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Oberbergischer Kreis";"05374";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Rhein-Sieg-Kreis";"05382";"10";"10";"10";"10";"0";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"055xx";"20";"10";"10";"20";"0";"0"
"Neunkirchen";"10043";"Recklinghausen";"05562";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"057xx";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Gütersloh";"05754";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"059xx";"40";"40";"10";"40";"0";"0"
"Neunkirchen";"10043";"Bochum, Stadt";"05911";"10";"0";"10";"10";"0";"0"
"Neunkirchen";"10043";"Dortmund, Stadt";"05913";"20";"10";"10";"20";"0";"0"
"Neunkirchen";"10043";"Herne, Stadt";"05916";"20";"20";"0";"20";"0";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"064xx";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Darmstadt, Wissenschaftsstadt";"06411";"20";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Frankfurt am Main, Stadt";"06412";"140";"90";"50";"130";"10";"0"
"Neunkirchen";"10043";"Offenbach am Main, Stadt";"06413";"30";"20";"0";"10";"10";"0"
"Neunkirchen";"10043";"Wiesbaden, Landeshauptstadt";"06414";"40";"20";"20";"40";"0";"0"
"Neunkirchen";"10043";"Darmstadt-Dieburg";"06432";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Groß-Gerau";"06433";"30";"30";"10";"30";"10";"0"
"Neunkirchen";"10043";"Hochtaunuskreis";"06434";"50";"40";"10";"50";"0";"0"
"Neunkirchen";"10043";"Main-Kinzig-Kreis";"06435";"20";"20";"0";"20";"0";"0"
"Neunkirchen";"10043";"Main-Taunus-Kreis";"06436";"20";"20";"10";"20";"0";"0"
"Neunkirchen";"10043";"Offenbach";"06438";"50";"30";"10";"40";"0";"0"
"Neunkirchen";"10043";"Rheingau-Taunus-Kreis";"06439";"10";"10";"10";"10";"10";"0"
"Neunkirchen";"10043";"Wetteraukreis";"06440";"20";"20";"0";"20";"0";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"065xx";"20";"10";"10";"10";"0";"0"
"Neunkirchen";"10043";"Lahn-Dill-Kreis";"06532";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"070xx";"40";"30";"10";"30";"0";"0"
"Neunkirchen";"10043";"Koblenz, kreisfreie Stadt";"07111";"40";"20";"20";"40";"10";"0"
"Neunkirchen";"10043";"Bad Kreuznach";"07133";"70";"30";"40";"70";"10";"0"
"Neunkirchen";"10043";"Birkenfeld";"07134";"120";"60";"50";"110";"10";"0"
"Neunkirchen";"10043";"Cochem-Zell";"07135";"60";"10";"50";"20";"40";"0"
"Neunkirchen";"10043";"Mayen-Koblenz";"07137";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Neuwied";"07138";"140";"40";"100";"100";"40";"0"
"Neunkirchen";"10043";"Rhein-Hunsrück-Kreis";"07140";"20";"10";"10";"20";"10";"0"
"Neunkirchen";"10043";"Westerwaldkreis";"07143";"20";"10";"10";"20";"0";"0"
"Neunkirchen";"10043";"Trier, kreisfreie Stadt";"07211";"130";"80";"50";"110";"20";"0"
"Neunkirchen";"10043";"Bernkastel-Wittlich";"07231";"40";"30";"20";"40";"10";"0"
"Neunkirchen";"10043";"Trier-Saarburg";"07235";"60";"40";"20";"60";"0";"0"
"Neunkirchen";"10043";"Frankenthal (Pfalz), kreisfreie Stadt";"07311";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Kaiserslautern, kreisfreie Stadt";"07312";"290";"190";"100";"260";"30";"0"
"Neunkirchen";"10043";"Landau in der Pfalz, kreisfreie Stadt";"07313";"10";"10";"10";"10";"0";"0"
"Neunkirchen";"10043";"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"50";"40";"10";"50";"0";"0"
"Neunkirchen";"10043";"Mainz, kreisfreie Stadt";"07315";"90";"60";"40";"90";"10";"0"
"Neunkirchen";"10043";"Neustadt an der Weinstraße, kreisfreie Stadt";"07316";"10";"10";"10";"10";"0";"10"
"Neunkirchen";"10043";"Pirmasens, kreisfreie Stadt";"07317";"100";"70";"30";"90";"10";"0"
"Neunkirchen";"10043";"Speyer, kreisfreie Stadt";"07318";"20";"10";"10";"10";"0";"0"
"Neunkirchen";"10043";"Zweibrücken, kreisfreie Stadt";"07320";"490";"330";"170";"440";"50";"10"
"Neunkirchen";"10043";"Alzey-Worms";"07331";"10";"10";"10";"10";"0";"0"
"Neunkirchen";"10043";"Bad Dürkheim";"07332";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Germersheim";"07334";"20";"10";"10";"10";"0";"0"
"Neunkirchen";"10043";"Kaiserslautern";"07335";"200";"140";"60";"160";"40";"10"
"Neunkirchen";"10043";"Kusel";"07336";"150";"80";"70";"130";"30";"10"
"Neunkirchen";"10043";"Südliche Weinstraße";"07337";"20";"10";"10";"20";"0";"0"
"Neunkirchen";"10043";"Rhein-Pfalz-Kreis";"07338";"40";"20";"10";"20";"10";"0"
"Neunkirchen";"10043";"Mainz-Bingen";"07339";"30";"20";"10";"30";"0";"0"
"Neunkirchen";"10043";"Südwestpfalz";"07340";"80";"40";"40";"70";"10";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"081xx";"20";"20";"0";"20";"0";"0"
"Neunkirchen";"10043";"Stuttgart, Landeshauptstadt";"08111";"50";"30";"20";"40";"10";"0"
"Neunkirchen";"10043";"Böblingen";"08115";"20";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Esslingen";"08116";"30";"20";"10";"20";"0";"0"
"Neunkirchen";"10043";"Ludwigsburg";"08118";"20";"20";"10";"20";"0";"0"
"Neunkirchen";"10043";"Rems-Murr-Kreis";"08119";"10";"10";"10";"10";"0";"0"
"Neunkirchen";"10043";"Heilbronn, Universitätsstadt";"08121";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Heilbronn";"08125";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Hohenlohekreis";"08126";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"082xx";"20";"20";"10";"20";"0";"0"
"Neunkirchen";"10043";"Karlsruhe, Stadt";"08212";"50";"30";"20";"50";"0";"0"
"Neunkirchen";"10043";"Karlsruhe";"08215";"30";"20";"10";"30";"0";"0"
"Neunkirchen";"10043";"Rastatt";"08216";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Heidelberg, Stadt";"08221";"30";"10";"20";"30";"0";"0"
"Neunkirchen";"10043";"Mannheim, Universitätsstadt";"08222";"90";"60";"30";"80";"10";"10"
"Neunkirchen";"10043";"Rhein-Neckar-Kreis";"08226";"50";"30";"10";"40";"10";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"083xx";"30";"30";"10";"30";"10";"0"
"Neunkirchen";"10043";"Freiburg im Breisgau, Stadt";"08311";"10";"10";"10";"10";"0";"0"
"Neunkirchen";"10043";"Ortenaukreis";"08317";"20";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"091xx";"50";"40";"10";"40";"10";"0"
"Neunkirchen";"10043";"München, Landeshauptstadt";"09162";"100";"60";"40";"90";"10";"0"
"Neunkirchen";"10043";"München";"09184";"50";"20";"30";"40";"0";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"095xx";"20";"20";"0";"10";"10";"0"
"Neunkirchen";"10043";"Nürnberg, Stadt";"09564";"20";"10";"10";"20";"0";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"096xx";"20";"20";"10";"20";"0";"0"
"Neunkirchen";"10043";"Aschaffenburg, Stadt";"09661";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Aschaffenburg";"09671";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Regionalverband Saarbrücken";"10041";"11910";"6390";"5520";"11100";"810";"460"
"Neunkirchen";"10043";"Merzig-Wadern";"10042";"470";"310";"170";"440";"40";"20"
"Neunkirchen";"10043";"Saarlouis";"10044";"2570";"1610";"960";"2350";"230";"100"
"Neunkirchen";"10043";"Saarpfalz-Kreis";"10045";"7610";"4460";"3140";"6750";"850";"320"
"Neunkirchen";"10043";"St Wendel";"10046";"2870";"1520";"1350";"2630";"240";"170"
"Neunkirchen";"10043";"Berlin, Stadt";"11000";"90";"50";"30";"70";"20";"0"
"Neunkirchen";"10043";"Übrige Kreise (Regierungsbezirk)";"150xx";"10";"10";"0";"10";"0";"0"
"Neunkirchen";"10043";"Halle (Saale), Stadt";"15002";"50";"50";"10";"40";"10";"0"
"Saarlouis";"10044";"Auspendler insgesamt";"0";"31200";"17560";"13640";"28360";"2850";"1170"
"Saarlouis";"10044";"Hamburg, Freie und Hansestadt";"02000";"90";"50";"40";"70";"20";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"031xx";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Braunschweig, Stadt";"03101";"10";"10";"10";"10";"0";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"032xx";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Region Hannover";"03241";"40";"20";"20";"30";"10";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"034xx";"30";"20";"10";"20";"10";"0"
"Saarlouis";"10044";"Emsland";"03454";"10";"10";"10";"10";"0";"0"
"Saarlouis";"10044";"Bremen, Stadt";"04011";"30";"20";"10";"20";"10";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"051xx";"40";"40";"10";"30";"10";"0"
"Saarlouis";"10044";"Düsseldorf, Stadt";"05111";"60";"40";"20";"60";"0";"0"
"Saarlouis";"10044";"Duisburg, Stadt";"05112";"20";"20";"0";"10";"0";"0"
"Saarlouis";"10044";"Essen, Stadt";"05113";"40";"30";"10";"40";"0";"0"
"Saarlouis";"10044";"Krefeld, Stadt";"05114";"10";"10";"10";"10";"0";"0"
"Saarlouis";"10044";"Mettmann";"05158";"30";"20";"10";"30";"0";"0"
"Saarlouis";"10044";"Rhein-Kreis Neuss";"05162";"60";"40";"20";"40";"20";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"053xx";"20";"20";"10";"20";"10";"0"
"Saarlouis";"10044";"Bonn, Stadt";"05314";"30";"20";"20";"30";"0";"0"
"Saarlouis";"10044";"Köln, Stadt";"05315";"210";"150";"60";"120";"90";"0"
"Saarlouis";"10044";"Städteregion Aachen";"05334";"20";"20";"10";"20";"0";"0"
"Saarlouis";"10044";"Rhein-Erft-Kreis";"05362";"20";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Oberbergischer Kreis";"05374";"20";"20";"0";"20";"0";"0"
"Saarlouis";"10044";"Rheinisch-Bergischer Kreis";"05378";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Rhein-Sieg-Kreis";"05382";"20";"10";"0";"20";"0";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"055xx";"50";"40";"10";"30";"10";"0"
"Saarlouis";"10044";"Münster, Stadt";"05515";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"057xx";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Bielefeld, Stadt";"05711";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Gütersloh";"05754";"30";"20";"10";"20";"10";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"059xx";"20";"10";"10";"20";"0";"0"
"Saarlouis";"10044";"Bochum, Stadt";"05911";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Dortmund, Stadt";"05913";"30";"20";"10";"20";"10";"0"
"Saarlouis";"10044";"Herne, Stadt";"05916";"20";"10";"0";"20";"0";"0"
"Saarlouis";"10044";"Unna";"05978";"20";"10";"10";"20";"0";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"064xx";"0";"0";"0";"0";"0";"0"
"Saarlouis";"10044";"Darmstadt, Wissenschaftsstadt";"06411";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Frankfurt am Main, Stadt";"06412";"200";"130";"70";"190";"10";"0"
"Saarlouis";"10044";"Offenbach am Main, Stadt";"06413";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Wiesbaden, Landeshauptstadt";"06414";"50";"30";"20";"50";"10";"0"
"Saarlouis";"10044";"Bergstraße";"06431";"20";"10";"10";"10";"0";"0"
"Saarlouis";"10044";"Darmstadt-Dieburg";"06432";"20";"20";"0";"20";"0";"0"
"Saarlouis";"10044";"Groß-Gerau";"06433";"40";"30";"10";"30";"10";"0"
"Saarlouis";"10044";"Hochtaunuskreis";"06434";"40";"20";"10";"30";"0";"0"
"Saarlouis";"10044";"Main-Kinzig-Kreis";"06435";"20";"20";"0";"20";"10";"0"
"Saarlouis";"10044";"Main-Taunus-Kreis";"06436";"30";"20";"10";"30";"10";"0"
"Saarlouis";"10044";"Offenbach";"06438";"50";"30";"10";"40";"0";"0"
"Saarlouis";"10044";"Rheingau-Taunus-Kreis";"06439";"20";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Wetteraukreis";"06440";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"065xx";"20";"20";"10";"20";"0";"0"
"Saarlouis";"10044";"Lahn-Dill-Kreis";"06532";"20";"20";"0";"20";"0";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"070xx";"40";"20";"10";"30";"10";"0"
"Saarlouis";"10044";"Koblenz, kreisfreie Stadt";"07111";"50";"30";"20";"50";"0";"0"
"Saarlouis";"10044";"Bad Kreuznach";"07133";"40";"30";"10";"30";"0";"0"
"Saarlouis";"10044";"Birkenfeld";"07134";"70";"40";"30";"60";"0";"0"
"Saarlouis";"10044";"Mayen-Koblenz";"07137";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Neuwied";"07138";"200";"50";"160";"170";"30";"0"
"Saarlouis";"10044";"Rhein-Hunsrück-Kreis";"07140";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Westerwaldkreis";"07143";"20";"10";"10";"20";"0";"0"
"Saarlouis";"10044";"Trier, kreisfreie Stadt";"07211";"320";"170";"150";"300";"30";"0"
"Saarlouis";"10044";"Bernkastel-Wittlich";"07231";"40";"40";"10";"40";"0";"0"
"Saarlouis";"10044";"Eifelkreis Bitburg-Prüm";"07232";"30";"20";"10";"30";"0";"0"
"Saarlouis";"10044";"Trier-Saarburg";"07235";"180";"130";"60";"170";"20";"10"
"Saarlouis";"10044";"Frankenthal (Pfalz), kreisfreie Stadt";"07311";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Kaiserslautern, kreisfreie Stadt";"07312";"90";"50";"40";"90";"10";"0"
"Saarlouis";"10044";"Landau in der Pfalz, kreisfreie Stadt";"07313";"10";"10";"10";"10";"0";"0"
"Saarlouis";"10044";"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"50";"40";"10";"50";"10";"0"
"Saarlouis";"10044";"Mainz, kreisfreie Stadt";"07315";"60";"40";"20";"50";"10";"0"
"Saarlouis";"10044";"Neustadt an der Weinstraße, kreisfreie Stadt";"07316";"130";"20";"110";"110";"20";"50"
"Saarlouis";"10044";"Pirmasens, kreisfreie Stadt";"07317";"30";"20";"10";"30";"0";"0"
"Saarlouis";"10044";"Speyer, kreisfreie Stadt";"07318";"10";"10";"10";"10";"0";"0"
"Saarlouis";"10044";"Worms, kreisfreie Stadt";"07319";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Zweibrücken, kreisfreie Stadt";"07320";"90";"70";"30";"80";"10";"0"
"Saarlouis";"10044";"Bad Dürkheim";"07332";"20";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Germersheim";"07334";"30";"20";"0";"10";"10";"0"
"Saarlouis";"10044";"Kaiserslautern";"07335";"50";"40";"10";"40";"10";"0"
"Saarlouis";"10044";"Kusel";"07336";"20";"20";"0";"20";"0";"0"
"Saarlouis";"10044";"Rhein-Pfalz-Kreis";"07338";"20";"20";"10";"10";"10";"0"
"Saarlouis";"10044";"Mainz-Bingen";"07339";"20";"10";"10";"10";"0";"0"
"Saarlouis";"10044";"Südwestpfalz";"07340";"30";"10";"10";"20";"10";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"081xx";"20";"20";"10";"20";"0";"0"
"Saarlouis";"10044";"Stuttgart, Landeshauptstadt";"08111";"80";"60";"20";"80";"10";"0"
"Saarlouis";"10044";"Böblingen";"08115";"30";"20";"0";"20";"0";"0"
"Saarlouis";"10044";"Esslingen";"08116";"30";"20";"10";"20";"0";"0"
"Saarlouis";"10044";"Ludwigsburg";"08118";"30";"30";"10";"30";"0";"0"
"Saarlouis";"10044";"Rems-Murr-Kreis";"08119";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Heilbronn, Universitätsstadt";"08121";"20";"10";"0";"20";"0";"0"
"Saarlouis";"10044";"Heilbronn";"08125";"20";"10";"0";"20";"0";"0"
"Saarlouis";"10044";"Hohenlohekreis";"08126";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"082xx";"40";"30";"10";"30";"10";"0"
"Saarlouis";"10044";"Karlsruhe, Stadt";"08212";"70";"50";"20";"60";"10";"0"
"Saarlouis";"10044";"Karlsruhe";"08215";"30";"20";"10";"20";"0";"0"
"Saarlouis";"10044";"Heidelberg, Stadt";"08221";"40";"20";"20";"40";"0";"0"
"Saarlouis";"10044";"Mannheim, Universitätsstadt";"08222";"100";"60";"30";"90";"10";"10"
"Saarlouis";"10044";"Rhein-Neckar-Kreis";"08226";"80";"50";"30";"70";"10";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"083xx";"40";"20";"20";"30";"0";"0"
"Saarlouis";"10044";"Freiburg im Breisgau, Stadt";"08311";"20";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Ortenaukreis";"08317";"30";"20";"10";"30";"0";"0"
"Saarlouis";"10044";"Schwarzwald-Baar-Kreis";"08326";"10";"10";"0";"10";"10";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"084xx";"30";"20";"10";"20";"0";"0"
"Saarlouis";"10044";"Tübingen";"08416";"10";"0";"10";"10";"0";"0"
"Saarlouis";"10044";"Bodenseekreis";"08435";"10";"0";"10";"10";"0";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"091xx";"40";"30";"10";"40";"0";"0"
"Saarlouis";"10044";"München, Landeshauptstadt";"09162";"120";"70";"60";"110";"10";"0"
"Saarlouis";"10044";"München";"09184";"60";"30";"40";"60";"0";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"094xx";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Bamberg, Stadt";"09461";"20";"10";"10";"0";"10";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"095xx";"10";"0";"0";"10";"0";"0"
"Saarlouis";"10044";"Nürnberg, Stadt";"09564";"20";"10";"10";"10";"10";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"097xx";"30";"30";"10";"30";"0";"0"
"Saarlouis";"10044";"Augsburg, Stadt";"09761";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Regionalverband Saarbrücken";"10041";"16530";"9200";"7330";"15230";"1300";"650"
"Saarlouis";"10044";"Merzig-Wadern";"10042";"5220";"2500";"2720";"4660";"570";"200"
"Saarlouis";"10044";"Neunkirchen";"10043";"1950";"1110";"840";"1810";"140";"70"
"Saarlouis";"10044";"Saarpfalz-Kreis";"10045";"1550";"1050";"500";"1430";"120";"60"
"Saarlouis";"10044";"St Wendel";"10046";"1210";"670";"550";"1170";"50";"50"
"Saarlouis";"10044";"Berlin, Stadt";"11000";"130";"80";"50";"110";"20";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"140xx";"30";"20";"10";"20";"10";"0"
"Saarlouis";"10044";"Leipzig, Stadt";"14713";"10";"10";"0";"10";"0";"0"
"Saarlouis";"10044";"Übrige Kreise (Regierungsbezirk)";"150xx";"10";"10";"10";"10";"10";"0"
"Saarlouis";"10044";"Halle (Saale), Stadt";"15002";"10";"10";"0";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Auspendler insgesamt";"0";"25220";"14330";"10890";"22890";"2340";"870"
"Saarpfalz-Kreis";"10045";"Hamburg, Freie und Hansestadt";"02000";"70";"40";"40";"70";"10";"0"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"031xx";"20";"10";"10";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Braunschweig, Stadt";"03101";"20";"20";"10";"20";"0";"0"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"032xx";"10";"10";"10";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Region Hannover";"03241";"30";"20";"10";"20";"0";"0"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"033xx";"10";"10";"0";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Harburg";"03353";"10";"10";"0";"0";"10";"0"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"034xx";"30";"20";"10";"20";"10";"0"
"Saarpfalz-Kreis";"10045";"Aurich";"03452";"10";"0";"10";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"040xx";"0";"0";"0";"0";"0";"0"
"Saarpfalz-Kreis";"10045";"Bremen, Stadt";"04011";"20";"10";"0";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"051xx";"50";"50";"10";"40";"10";"0"
"Saarpfalz-Kreis";"10045";"Düsseldorf, Stadt";"05111";"60";"40";"30";"60";"10";"0"
