"Land";"Rheinland-Pfalz"
"Kreis";"Alle"
"";""
"Regionale Ebene";"Kreise"
"Gebietsstand";"Juni 2023"
"Berichtsmonat";"Juni 2023"
"Datenstand";"Januar 2024"
"Hinweise";"In den Pendlerangaben sind nur regional zuordenbare Fälle enthalten Regionen, deren Pendlerzahl insgesamt kleiner 10 ist, werden als „Übrige“ zu der nächsthöheren Ebene zusammengefasst"
""
""
"Thema:";"Auspendler Kreise"
"Wohnort";"Regionalschlüssel";"Arbeitsort";"Regionalschlüssel";"Insgesamt";"Männer";"Frauen";"Deutsche";"Ausländer";"Auszubildende"
"Ahrweiler";"07131";"Leipzig, Stadt";"14713";"20";"10";"10";"10";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Auspendler insgesamt";"0";"26190";"15530";"10660";"24090";"2100";"970"
"Altenkirchen (Westerwald)";"07132";"Übrige Kreise (Regierungsbezirk)";"010xx";"50";"30";"20";"40";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Stormarn";"01062";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Hamburg, Freie und Hansestadt";"02000";"60";"40";"20";"50";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Übrige Kreise (Regierungsbezirk)";"031xx";"20";"20";"0";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Göttingen";"03159";"10";"10";"10";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Übrige Kreise (Regierungsbezirk)";"032xx";"20";"10";"10";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Region Hannover";"03241";"30";"10";"10";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Übrige Kreise (Regierungsbezirk)";"034xx";"30";"20";"10";"30";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Osnabrück, Stadt";"03404";"10";"0";"10";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Emsland";"03454";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Übrige Kreise (Regierungsbezirk)";"051xx";"20";"10";"10";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Düsseldorf, Stadt";"05111";"140";"100";"40";"120";"20";"0"
"Altenkirchen (Westerwald)";"07132";"Duisburg, Stadt";"05112";"20";"10";"10";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Essen, Stadt";"05113";"50";"40";"10";"50";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Krefeld, Stadt";"05114";"30";"20";"0";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Mönchengladbach, Stadt";"05116";"10";"10";"10";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Oberhausen, Stadt";"05119";"10";"10";"10";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Wuppertal, Stadt";"05124";"30";"20";"10";"30";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Kleve";"05154";"10";"10";"10";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Mettmann";"05158";"60";"50";"10";"50";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Rhein-Kreis Neuss";"05162";"40";"30";"10";"40";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Viersen";"05166";"20";"10";"10";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Wesel";"05170";"20";"10";"0";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Übrige Kreise (Regierungsbezirk)";"053xx";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Bonn, Stadt";"05314";"610";"330";"290";"590";"20";"20"
"Altenkirchen (Westerwald)";"07132";"Köln, Stadt";"05315";"930";"570";"360";"890";"50";"30"
"Altenkirchen (Westerwald)";"07132";"Leverkusen, Stadt";"05316";"50";"40";"10";"50";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Städteregion Aachen";"05334";"20";"20";"0";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Düren";"05358";"20";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Rhein-Erft-Kreis";"05362";"120";"90";"30";"100";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Euskirchen";"05366";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Oberbergischer Kreis";"05374";"1810";"1130";"680";"1590";"230";"40"
"Altenkirchen (Westerwald)";"07132";"Rheinisch-Bergischer Kreis";"05378";"70";"40";"30";"70";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Rhein-Sieg-Kreis";"05382";"2010";"1020";"990";"1900";"110";"70"
"Altenkirchen (Westerwald)";"07132";"Übrige Kreise (Regierungsbezirk)";"055xx";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Gelsenkirchen, Stadt";"05513";"10";"10";"0";"10";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Münster, Stadt";"05515";"40";"30";"10";"30";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Borken";"05554";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Recklinghausen";"05562";"20";"10";"10";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Steinfurt";"05566";"10";"10";"10";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Warendorf";"05570";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Übrige Kreise (Regierungsbezirk)";"057xx";"20";"20";"10";"20";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Bielefeld, Stadt";"05711";"30";"10";"20";"30";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Gütersloh";"05754";"10";"10";"10";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Übrige Kreise (Regierungsbezirk)";"059xx";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Bochum, Stadt";"05911";"20";"20";"10";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Dortmund, Stadt";"05913";"50";"30";"20";"40";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Hagen, Stadt der FernUniversität";"05914";"30";"20";"10";"30";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Hamm, Stadt";"05915";"10";"0";"10";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Ennepe-Ruhr-Kreis";"05954";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Hochsauerlandkreis";"05958";"30";"20";"20";"30";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Märkischer Kreis";"05962";"80";"60";"20";"80";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Olpe";"05966";"720";"420";"310";"670";"60";"20"
"Altenkirchen (Westerwald)";"07132";"Siegen-Wittgenstein";"05970";"8600";"5070";"3530";"7950";"650";"310"
"Altenkirchen (Westerwald)";"07132";"Übrige Kreise (Regierungsbezirk)";"064xx";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Darmstadt, Wissenschaftsstadt";"06411";"20";"10";"10";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Frankfurt am Main, Stadt";"06412";"210";"150";"60";"170";"40";"0"
"Altenkirchen (Westerwald)";"07132";"Offenbach am Main, Stadt";"06413";"10";"10";"0";"10";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Wiesbaden, Landeshauptstadt";"06414";"50";"30";"20";"50";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Darmstadt-Dieburg";"06432";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Groß-Gerau";"06433";"30";"20";"10";"20";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Hochtaunuskreis";"06434";"20";"10";"10";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Main-Kinzig-Kreis";"06435";"20";"10";"10";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Main-Taunus-Kreis";"06436";"30";"20";"10";"20";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Odenwaldkreis";"06437";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Offenbach";"06438";"30";"20";"10";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Rheingau-Taunus-Kreis";"06439";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Wetteraukreis";"06440";"20";"10";"10";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Übrige Kreise (Regierungsbezirk)";"065xx";"0";"0";"0";"0";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Gießen";"06531";"50";"30";"20";"40";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Lahn-Dill-Kreis";"06532";"570";"410";"160";"540";"30";"10"
"Altenkirchen (Westerwald)";"07132";"Limburg-Weilburg";"06533";"110";"70";"40";"110";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Marburg-Biedenkopf";"06534";"20";"20";"0";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Übrige Kreise (Regierungsbezirk)";"066xx";"30";"20";"10";"30";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Schwalm-Eder-Kreis";"06634";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Übrige Kreise (Regierungsbezirk)";"070xx";"70";"50";"20";"60";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Koblenz, kreisfreie Stadt";"07111";"320";"170";"150";"310";"10";"10"
"Altenkirchen (Westerwald)";"07132";"Ahrweiler";"07131";"40";"30";"20";"40";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Bad Kreuznach";"07133";"20";"10";"10";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Cochem-Zell";"07135";"90";"20";"70";"60";"30";"0"
"Altenkirchen (Westerwald)";"07132";"Mayen-Koblenz";"07137";"310";"210";"100";"290";"20";"10"
"Altenkirchen (Westerwald)";"07132";"Neuwied";"07138";"2790";"1570";"1220";"2590";"200";"130"
"Altenkirchen (Westerwald)";"07132";"Rhein-Hunsrück-Kreis";"07140";"20";"10";"10";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Rhein-Lahn-Kreis";"07141";"80";"40";"40";"70";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Westerwaldkreis";"07143";"3910";"2290";"1620";"3620";"290";"180"
"Altenkirchen (Westerwald)";"07132";"Trier, kreisfreie Stadt";"07211";"30";"10";"20";"30";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Mainz, kreisfreie Stadt";"07315";"150";"40";"110";"140";"10";"80"
"Altenkirchen (Westerwald)";"07132";"Donnersbergkreis";"07333";"20";"0";"20";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Mainz-Bingen";"07339";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Übrige Kreise (Regierungsbezirk)";"081xx";"30";"20";"0";"30";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Stuttgart, Landeshauptstadt";"08111";"30";"30";"10";"30";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Böblingen";"08115";"10";"10";"10";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Esslingen";"08116";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Ludwigsburg";"08118";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Heilbronn";"08125";"20";"10";"10";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Hohenlohekreis";"08126";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Ostalbkreis";"08136";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Übrige Kreise (Regierungsbezirk)";"082xx";"30";"20";"10";"30";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Karlsruhe, Stadt";"08212";"20";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Karlsruhe";"08215";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Mannheim, Universitätsstadt";"08222";"20";"10";"10";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Rhein-Neckar-Kreis";"08226";"20";"20";"10";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Übrige Kreise (Regierungsbezirk)";"083xx";"20";"20";"0";"20";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Ortenaukreis";"08317";"20";"20";"10";"20";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Konstanz";"08335";"10";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Lörrach";"08336";"10";"0";"10";"0";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Übrige Kreise (Regierungsbezirk)";"091xx";"50";"30";"20";"40";"10";"0"
"Altenkirchen (Westerwald)";"07132";"München, Landeshauptstadt";"09162";"70";"40";"20";"60";"10";"0"
"Altenkirchen (Westerwald)";"07132";"München";"09184";"30";"20";"10";"30";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Übrige Kreise (Regierungsbezirk)";"100xx";"10";"10";"10";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Regionalverband Saarbrücken";"10041";"20";"10";"0";"10";"0";"0"
"Altenkirchen (Westerwald)";"07132";"Berlin, Stadt";"11000";"100";"60";"40";"90";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Übrige Kreise (Regierungsbezirk)";"140xx";"30";"20";"10";"20";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Meißen";"14627";"60";"50";"10";"50";"10";"0"
"Altenkirchen (Westerwald)";"07132";"Leipzig, Stadt";"14713";"10";"10";"10";"10";"0";"0"
"Bad Kreuznach";"07133";"Auspendler insgesamt";"0";"25960";"15520";"10440";"22540";"3420";"790"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"010xx";"40";"30";"10";"40";"10";"0"
"Bad Kreuznach";"07133";"Lübeck, Hansestadt";"01003";"20";"10";"10";"10";"10";"0"
"Bad Kreuznach";"07133";"Hamburg, Freie und Hansestadt";"02000";"80";"60";"20";"70";"10";"0"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"032xx";"20";"20";"0";"20";"0";"0"
"Bad Kreuznach";"07133";"Region Hannover";"03241";"30";"20";"10";"20";"10";"0"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"034xx";"40";"30";"10";"40";"0";"0"
"Bad Kreuznach";"07133";"Vechta";"03460";"10";"10";"0";"0";"10";"0"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"040xx";"0";"0";"0";"0";"0";"0"
"Bad Kreuznach";"07133";"Bremen, Stadt";"04011";"40";"20";"20";"40";"0";"0"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"051xx";"20";"20";"0";"20";"0";"0"
"Bad Kreuznach";"07133";"Düsseldorf, Stadt";"05111";"80";"50";"30";"70";"10";"0"
"Bad Kreuznach";"07133";"Duisburg, Stadt";"05112";"20";"10";"0";"10";"0";"0"
"Bad Kreuznach";"07133";"Essen, Stadt";"05113";"30";"20";"10";"20";"10";"0"
"Bad Kreuznach";"07133";"Krefeld, Stadt";"05114";"10";"10";"0";"10";"10";"0"
"Bad Kreuznach";"07133";"Mülheim an der Ruhr, Stadt";"05117";"10";"10";"0";"10";"0";"0"
"Bad Kreuznach";"07133";"Kleve";"05154";"30";"30";"0";"30";"10";"0"
"Bad Kreuznach";"07133";"Mettmann";"05158";"40";"30";"10";"40";"0";"0"
"Bad Kreuznach";"07133";"Rhein-Kreis Neuss";"05162";"20";"10";"0";"10";"0";"0"
"Bad Kreuznach";"07133";"Viersen";"05166";"30";"20";"10";"10";"20";"0"
"Bad Kreuznach";"07133";"Wesel";"05170";"10";"10";"10";"10";"0";"0"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"053xx";"20";"20";"0";"10";"10";"0"
"Bad Kreuznach";"07133";"Bonn, Stadt";"05314";"50";"30";"20";"50";"10";"0"
"Bad Kreuznach";"07133";"Köln, Stadt";"05315";"140";"90";"50";"110";"40";"0"
"Bad Kreuznach";"07133";"Leverkusen, Stadt";"05316";"10";"0";"10";"10";"0";"0"
"Bad Kreuznach";"07133";"Städteregion Aachen";"05334";"10";"10";"10";"10";"0";"0"
"Bad Kreuznach";"07133";"Düren";"05358";"20";"10";"10";"10";"10";"0"
"Bad Kreuznach";"07133";"Rhein-Erft-Kreis";"05362";"40";"20";"20";"20";"20";"0"
"Bad Kreuznach";"07133";"Oberbergischer Kreis";"05374";"10";"10";"0";"10";"0";"0"
"Bad Kreuznach";"07133";"Rhein-Sieg-Kreis";"05382";"30";"20";"10";"20";"0";"0"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"055xx";"30";"30";"0";"20";"0";"0"
"Bad Kreuznach";"07133";"Münster, Stadt";"05515";"10";"10";"0";"10";"0";"0"
"Bad Kreuznach";"07133";"Recklinghausen";"05562";"10";"10";"0";"10";"0";"0"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"057xx";"30";"30";"0";"30";"0";"0"
"Bad Kreuznach";"07133";"Gütersloh";"05754";"20";"10";"10";"20";"0";"0"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"059xx";"30";"30";"0";"30";"0";"0"
"Bad Kreuznach";"07133";"Bochum, Stadt";"05911";"20";"10";"10";"20";"10";"0"
"Bad Kreuznach";"07133";"Dortmund, Stadt";"05913";"70";"20";"50";"60";"10";"0"
"Bad Kreuznach";"07133";"Ennepe-Ruhr-Kreis";"05954";"10";"10";"0";"10";"0";"0"
"Bad Kreuznach";"07133";"Siegen-Wittgenstein";"05970";"10";"10";"0";"10";"0";"0"
"Bad Kreuznach";"07133";"Unna";"05978";"30";"20";"10";"30";"0";"0"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"064xx";"10";"10";"0";"0";"0";"0"
"Bad Kreuznach";"07133";"Darmstadt, Wissenschaftsstadt";"06411";"130";"90";"40";"110";"20";"0"
"Bad Kreuznach";"07133";"Frankfurt am Main, Stadt";"06412";"1160";"750";"410";"1060";"100";"20"
"Bad Kreuznach";"07133";"Offenbach am Main, Stadt";"06413";"50";"30";"20";"30";"20";"0"
"Bad Kreuznach";"07133";"Wiesbaden, Landeshauptstadt";"06414";"1400";"870";"530";"1240";"160";"30"
"Bad Kreuznach";"07133";"Bergstraße";"06431";"40";"30";"10";"40";"10";"0"
"Bad Kreuznach";"07133";"Darmstadt-Dieburg";"06432";"70";"50";"30";"70";"10";"0"
"Bad Kreuznach";"07133";"Groß-Gerau";"06433";"520";"430";"90";"410";"110";"0"
"Bad Kreuznach";"07133";"Hochtaunuskreis";"06434";"70";"50";"20";"60";"10";"0"
"Bad Kreuznach";"07133";"Main-Kinzig-Kreis";"06435";"100";"90";"10";"60";"40";"0"
"Bad Kreuznach";"07133";"Main-Taunus-Kreis";"06436";"310";"200";"100";"240";"70";"10"
"Bad Kreuznach";"07133";"Offenbach";"06438";"190";"140";"50";"170";"20";"0"
"Bad Kreuznach";"07133";"Rheingau-Taunus-Kreis";"06439";"230";"150";"90";"220";"20";"10"
"Bad Kreuznach";"07133";"Wetteraukreis";"06440";"40";"30";"10";"30";"10";"0"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"065xx";"0";"0";"0";"0";"0";"0"
"Bad Kreuznach";"07133";"Gießen";"06531";"10";"10";"0";"10";"0";"0"
"Bad Kreuznach";"07133";"Lahn-Dill-Kreis";"06532";"20";"20";"0";"20";"0";"0"
"Bad Kreuznach";"07133";"Limburg-Weilburg";"06533";"20";"20";"10";"20";"0";"0"
"Bad Kreuznach";"07133";"Marburg-Biedenkopf";"06534";"40";"10";"30";"30";"10";"0"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"066xx";"30";"20";"10";"20";"10";"0"
"Bad Kreuznach";"07133";"Kassel, documenta-Stadt";"06611";"10";"10";"0";"10";"0";"0"
"Bad Kreuznach";"07133";"Fulda";"06631";"20";"10";"10";"10";"10";"0"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"070xx";"20";"0";"10";"10";"0";"0"
"Bad Kreuznach";"07133";"Koblenz, kreisfreie Stadt";"07111";"490";"230";"260";"440";"50";"10"
"Bad Kreuznach";"07133";"Ahrweiler";"07131";"10";"10";"0";"10";"0";"0"
"Bad Kreuznach";"07133";"Altenkirchen (Westerwald)";"07132";"10";"0";"10";"10";"0";"0"
"Bad Kreuznach";"07133";"Birkenfeld";"07134";"1660";"860";"800";"1530";"130";"90"
"Bad Kreuznach";"07133";"Cochem-Zell";"07135";"200";"50";"150";"120";"80";"0"
"Bad Kreuznach";"07133";"Mayen-Koblenz";"07137";"90";"60";"30";"80";"0";"0"
"Bad Kreuznach";"07133";"Neuwied";"07138";"40";"30";"10";"40";"0";"0"
"Bad Kreuznach";"07133";"Rhein-Hunsrück-Kreis";"07140";"1390";"940";"460";"1240";"150";"60"
"Bad Kreuznach";"07133";"Rhein-Lahn-Kreis";"07141";"30";"20";"10";"20";"0";"0"
"Bad Kreuznach";"07133";"Westerwaldkreis";"07143";"30";"20";"20";"30";"0";"0"
"Bad Kreuznach";"07133";"Trier, kreisfreie Stadt";"07211";"120";"60";"60";"110";"10";"0"
"Bad Kreuznach";"07133";"Bernkastel-Wittlich";"07231";"90";"70";"20";"80";"10";"0"
"Bad Kreuznach";"07133";"Eifelkreis Bitburg-Prüm";"07232";"10";"10";"0";"10";"0";"0"
"Bad Kreuznach";"07133";"Vulkaneifel";"07233";"10";"10";"0";"10";"0";"0"
"Bad Kreuznach";"07133";"Trier-Saarburg";"07235";"40";"20";"20";"30";"10";"0"
"Bad Kreuznach";"07133";"Frankenthal (Pfalz), kreisfreie Stadt";"07311";"40";"40";"0";"30";"10";"0"
"Bad Kreuznach";"07133";"Kaiserslautern, kreisfreie Stadt";"07312";"240";"120";"110";"210";"30";"0"
"Bad Kreuznach";"07133";"Landau in der Pfalz, kreisfreie Stadt";"07313";"10";"10";"10";"10";"0";"0"
"Bad Kreuznach";"07133";"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"90";"60";"20";"80";"10";"0"
"Bad Kreuznach";"07133";"Mainz, kreisfreie Stadt";"07315";"3510";"1890";"1620";"3250";"260";"120"
"Bad Kreuznach";"07133";"Neustadt an der Weinstraße, kreisfreie Stadt";"07316";"20";"10";"10";"10";"10";"0"
"Bad Kreuznach";"07133";"Speyer, kreisfreie Stadt";"07318";"30";"20";"10";"20";"10";"0"
"Bad Kreuznach";"07133";"Worms, kreisfreie Stadt";"07319";"180";"110";"70";"170";"10";"10"
"Bad Kreuznach";"07133";"Zweibrücken, kreisfreie Stadt";"07320";"10";"10";"0";"10";"0";"0"
"Bad Kreuznach";"07133";"Alzey-Worms";"07331";"1920";"1190";"730";"1380";"540";"100"
"Bad Kreuznach";"07133";"Bad Dürkheim";"07332";"40";"30";"10";"30";"10";"0"
"Bad Kreuznach";"07133";"Donnersbergkreis";"07333";"500";"290";"210";"470";"20";"10"
"Bad Kreuznach";"07133";"Germersheim";"07334";"20";"10";"10";"20";"10";"0"
"Bad Kreuznach";"07133";"Kaiserslautern";"07335";"70";"50";"20";"60";"10";"0"
"Bad Kreuznach";"07133";"Kusel";"07336";"270";"130";"140";"260";"10";"10"
"Bad Kreuznach";"07133";"Südliche Weinstraße";"07337";"20";"10";"10";"20";"0";"0"
"Bad Kreuznach";"07133";"Rhein-Pfalz-Kreis";"07338";"30";"20";"10";"30";"10";"0"
"Bad Kreuznach";"07133";"Mainz-Bingen";"07339";"6910";"3860";"3050";"6140";"760";"230"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"081xx";"20";"20";"0";"20";"0";"0"
"Bad Kreuznach";"07133";"Stuttgart, Landeshauptstadt";"08111";"80";"50";"40";"80";"10";"0"
"Bad Kreuznach";"07133";"Böblingen";"08115";"40";"30";"0";"30";"10";"0"
"Bad Kreuznach";"07133";"Esslingen";"08116";"20";"20";"0";"20";"0";"0"
"Bad Kreuznach";"07133";"Ludwigsburg";"08118";"30";"20";"10";"20";"10";"0"
"Bad Kreuznach";"07133";"Rems-Murr-Kreis";"08119";"10";"10";"0";"10";"0";"0"
"Bad Kreuznach";"07133";"Heilbronn, Universitätsstadt";"08121";"20";"10";"10";"10";"10";"0"
"Bad Kreuznach";"07133";"Heilbronn";"08125";"20";"20";"0";"20";"10";"0"
"Bad Kreuznach";"07133";"Hohenlohekreis";"08126";"20";"20";"0";"20";"0";"0"
"Bad Kreuznach";"07133";"Ostalbkreis";"08136";"10";"10";"10";"10";"0";"0"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"082xx";"40";"30";"10";"30";"10";"0"
"Bad Kreuznach";"07133";"Karlsruhe, Stadt";"08212";"50";"40";"10";"50";"10";"0"
"Bad Kreuznach";"07133";"Karlsruhe";"08215";"40";"30";"10";"30";"10";"0"
"Bad Kreuznach";"07133";"Heidelberg, Stadt";"08221";"50";"30";"20";"40";"0";"0"
"Bad Kreuznach";"07133";"Mannheim, Universitätsstadt";"08222";"170";"130";"50";"160";"20";"0"
"Bad Kreuznach";"07133";"Rhein-Neckar-Kreis";"08226";"70";"60";"10";"60";"10";"0"
"Bad Kreuznach";"07133";"Enzkreis";"08236";"10";"10";"0";"10";"0";"0"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"083xx";"40";"20";"20";"30";"0";"0"
"Bad Kreuznach";"07133";"Freiburg im Breisgau, Stadt";"08311";"10";"10";"10";"10";"0";"0"
"Bad Kreuznach";"07133";"Ortenaukreis";"08317";"30";"20";"10";"30";"0";"0"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"091xx";"50";"40";"10";"40";"10";"0"
"Bad Kreuznach";"07133";"München, Landeshauptstadt";"09162";"130";"70";"60";"110";"20";"0"
"Bad Kreuznach";"07133";"Freising";"09178";"10";"10";"10";"10";"0";"0"
"Bad Kreuznach";"07133";"München";"09184";"150";"60";"90";"130";"30";"0"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"094xx";"10";"10";"0";"10";"10";"0"
"Bad Kreuznach";"07133";"Bamberg";"09471";"140";"130";"10";"30";"110";"0"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"095xx";"20";"20";"10";"20";"10";"0"
"Bad Kreuznach";"07133";"Nürnberg, Stadt";"09564";"30";"20";"10";"30";"10";"0"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"096xx";"30";"20";"10";"30";"10";"0"
"Bad Kreuznach";"07133";"Aschaffenburg, Stadt";"09661";"10";"10";"10";"10";"0";"0"
"Bad Kreuznach";"07133";"Schweinfurt, Stadt";"09662";"10";"10";"0";"10";"0";"0"
"Bad Kreuznach";"07133";"Aschaffenburg";"09671";"20";"20";"10";"20";"10";"0"
"Bad Kreuznach";"07133";"Miltenberg";"09676";"10";"10";"10";"10";"0";"0"
"Bad Kreuznach";"07133";"Übrige Kreise (Regierungsbezirk)";"097xx";"50";"40";"10";"40";"10";"0"
"Bad Kreuznach";"07133";"Oberallgäu";"09780";"60";"10";"50";"40";"30";"0"
"Bad Kreuznach";"07133";"Regionalverband Saarbrücken";"10041";"90";"50";"40";"90";"0";"0"
"Bad Kreuznach";"07133";"Merzig-Wadern";"10042";"20";"10";"0";"10";"0";"0"
"Bad Kreuznach";"07133";"Neunkirchen";"10043";"20";"10";"10";"20";"0";"0"
"Bad Kreuznach";"07133";"Saarlouis";"10044";"10";"10";"10";"10";"0";"0"
