city,cityLabel,district,districtLabel,isCity,isIndependentCity,regiokeyCity,regioKey,maxPopulation,maxLoc
http://www.wikidata.org/entity/Q550285,Bördeland,http://www.wikidata.org/entity/Q6081,Salzlandkreis,false,false,,15089,7523,Point(11.65 51.966666666)
http://www.wikidata.org/entity/Q550297,Plötzkau,http://www.wikidata.org/entity/Q6081,Salzlandkreis,false,false,,15089,1311,Point(11.683055555 51.75)
http://www.wikidata.org/entity/Q551174,Biederitz,http://www.wikidata.org/entity/Q6068,Landkreis Jerichower Land,false,false,,15086,8430,Point(11.717777777 52.160833333)
http://www.wikidata.org/entity/Q551924,Ditfurt,http://www.wikidata.org/entity/Q6087,Landkreis Harz,false,false,,15085,1505,Point(11.202777777 51.831111111)
http://www.wikidata.org/entity/Q554743,Wolmirsleben,http://www.wikidata.org/entity/Q6081,Salzlandkreis,false,false,,15089,1337,Point(11.483333333 51.95)
http://www.wikidata.org/entity/Q554758,Elsteraue,http://www.wikidata.org/entity/Q6102,Burgenlandkreis,false,false,,15084,8206,Point(12.218055555 51.075)
http://www.wikidata.org/entity/Q555245,Karsdorf,http://www.wikidata.org/entity/Q6102,Burgenlandkreis,false,false,,15084,1487,Point(11.65 51.283055555)
http://www.wikidata.org/entity/Q555270,Helbra,http://www.wikidata.org/entity/Q6092,Landkreis Mansfeld-Südharz,false,false,,15087,3998,Point(11.5 51.549722222)
http://www.wikidata.org/entity/Q555279,Wethau,http://www.wikidata.org/entity/Q6102,Burgenlandkreis,false,false,,15084,932,Point(11.866666666 51.133055555)
http://www.wikidata.org/entity/Q556273,Oeschebüttel,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,170,Point(9.716666666 53.983333333)
http://www.wikidata.org/entity/Q556279,Holstenniendorf,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,402,Point(9.348055555 54.041944444)
http://www.wikidata.org/entity/Q556285,Kollmoor,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,33,Point(9.595833333 53.920555555)
http://www.wikidata.org/entity/Q556291,Fitzbek,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,402,Point(9.766666666 54.0)
http://www.wikidata.org/entity/Q556295,Hingstheide,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,78,Point(9.75 53.9)
http://www.wikidata.org/entity/Q556370,Heiligenstedtenerkamp,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,735,Point(9.466666666 53.9)
http://www.wikidata.org/entity/Q556380,Kaaks,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,442,Point(9.466666666 53.983333333)
http://www.wikidata.org/entity/Q556390,Heiligenstedten,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,1508,Point(9.466666666 53.933333333)
http://www.wikidata.org/entity/Q556606,Ottenbüttel,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,738,Point(9.5 53.966666666)
http://www.wikidata.org/entity/Q556633,Vaale,http://www.wikidata.org/entity/Q3011,Kreis Steinburg,false,false,,01061,1198,Point(9.383055555 54.0)
http://www.wikidata.org/entity/Q564281,Harsleben,http://www.wikidata.org/entity/Q6087,Landkreis Harz,false,false,,15085,2149,Point(11.093055555 51.866666666)
http://www.wikidata.org/entity/Q564301,Groß Quenstedt,http://www.wikidata.org/entity/Q6087,Landkreis Harz,false,false,,15085,873,Point(11.108055555 51.928055555)
http://www.wikidata.org/entity/Q564307,Sommersdorf,http://www.wikidata.org/entity/Q6064,Landkreis Börde,false,false,,15083,1392,Point(11.083055555 52.166666666)
http://www.wikidata.org/entity/Q564319,Völpke,http://www.wikidata.org/entity/Q6064,Landkreis Börde,false,false,,15083,1278,Point(11.095 52.136666666)
http://www.wikidata.org/entity/Q564317,"Gleina, Unstruttal",http://www.wikidata.org/entity/Q6102,Burgenlandkreis,false,false,,15084,1213,Point(11.733055555 51.266666666)
http://www.wikidata.org/entity/Q564351,Wallhausen,http://www.wikidata.org/entity/Q6092,Landkreis Mansfeld-Südharz,false,false,,15087,2503,Point(11.183333333 51.466666666)
http://www.wikidata.org/entity/Q564359,Nemsdorf-Göhrendorf,http://www.wikidata.org/entity/Q6098,Saalekreis,false,false,,15088,834,Point(11.65 51.35)
http://www.wikidata.org/entity/Q564363,Wetterzeube,http://www.wikidata.org/entity/Q6102,Burgenlandkreis,false,false,,15084,1755,Point(12.016666666 51.0)
http://www.wikidata.org/entity/Q564370,Giersleben,http://www.wikidata.org/entity/Q6081,Salzlandkreis,false,false,,15089,964,Point(11.561944444 51.763888888)
http://www.wikidata.org/entity/Q564396,Hergisdorf,http://www.wikidata.org/entity/Q6092,Landkreis Mansfeld-Südharz,false,false,,15087,1549,Point(11.483055555 51.533055555)
http://www.wikidata.org/entity/Q564400,Wimmelburg,http://www.wikidata.org/entity/Q6092,Landkreis Mansfeld-Südharz,false,false,,15087,1145,Point(11.516666666 51.516666666)
http://www.wikidata.org/entity/Q564404,Benndorf,http://www.wikidata.org/entity/Q6092,Landkreis Mansfeld-Südharz,false,false,,15087,2028,Point(11.483055555 51.566666666)
http://www.wikidata.org/entity/Q565919,Droyßig,http://www.wikidata.org/entity/Q6102,Burgenlandkreis,false,false,,15084,1985,Point(12.033055555 51.049722222)
http://www.wikidata.org/entity/Q565929,Möser,http://www.wikidata.org/entity/Q6068,Landkreis Jerichower Land,false,false,,15086,8293,Point(11.8 52.216666666)
http://www.wikidata.org/entity/Q573454,Hedersleben,http://www.wikidata.org/entity/Q6087,Landkreis Harz,false,false,,15085,1322,Point(11.252222222 51.858611111)
